step,agent_id,Kp,Ki,Kd,mae
139,0,1.0,0.0,0.0,5.192411036448962
140,0,1.0,0.0,0.0,5.169586875601804
141,0,1.0,0.0,0.0,5.183359774044203
142,0,1.0,0.0,0.0,5.232516471525849
143,0,1.0,0.0,0.0,5.313804896601627
144,0,1.0,0.0,0.0,5.4223218672350475
145,0,1.0,0.0,0.0,5.552013778996365
146,0,1.0,0.0,0.0,5.696198500388453
147,0,1.0,0.0,0.0,5.848034269460316
148,0,1.0,0.0,0.0,6.000890360418692
149,0,1.0,0.0,0.0,6.148608674311199
150,0,1.0,0.0,0.0,6.285670152200733
151,0,1.0,0.0,0.0,6.40728989515235
152,0,1.0,0.0,0.0,6.509464591145582
153,0,1.0,0.0,0.0,6.588991150223533
154,0,1.0,0.0,0.0,6.643469978990761
155,0,1.0,0.0,0.0,6.671301661000685
156,0,1.0,0.0,0.0,6.671682352343847
157,0,1.0,0.0,0.0,6.644600817556709
158,0,1.0,0.0,0.0,6.590838391926554
159,0,1.0,0.0,0.0,6.511971891590175
160,0,1.0,0.0,0.0,6.410378233192657
161,0,1.0,0.0,0.0,6.289237900330139
162,0,1.0,0.0,0.0,6.152532031650909
163,0,1.0,0.0,0.0,6.005024474118656
164,0,1.0,0.0,0.0,5.852215508068918
165,0,1.0,0.0,0.0,5.700248508929211
166,0,1.0,0.0,0.0,5.5557461114768225
167,0,1.0,0.0,0.0,5.425551979060968
168,0,1.0,0.0,0.0,5.3163636091870785
169,0,1.0,0.0,0.0,5.234265267449406
170,0,1.0,0.0,0.0,5.184204276802726
171,0,1.0,0.0,0.0,5.16948486145221
172,0,1.0,0.0,0.0,5.191373924538701
173,0,1.0,0.0,0.0,5.24892168456592
174,0,1.0,0.0,0.0,5.339069356779244
175,0,1.0,0.0,0.0,5.4570231546432435
176,0,1.0,0.0,0.0,5.5967801976227065
177,0,1.0,0.0,0.0,5.751674119987067
178,0,1.0,0.0,0.0,5.914851633793576
179,0,1.0,0.0,0.0,6.079641949976133
180,0,1.0,0.0,0.0,6.239816028417632
181,0,1.0,0.0,0.0,6.389752089285597
182,0,1.0,0.0,0.0,6.5245311200636396
183,0,1.0,0.0,0.0,6.639985335852789
184,0,1.0,0.0,0.0,6.732717968530218
185,0,1.0,0.0,0.0,6.800107451786525
186,0,1.0,0.0,0.0,6.840304538689138
187,0,1.0,0.0,0.0,6.85222754899266
188,0,1.0,0.0,0.0,6.835558676917344
189,0,1.0,0.0,0.0,6.790742795142474
190,0,1.0,0.0,0.0,6.718989137309611
191,0,1.0,0.0,0.0,6.622275314421282
192,0,1.0,0.0,0.0,6.503352013384064
193,0,1.0,0.0,0.0,6.365745120865839
194,0,1.0,0.0,0.0,6.213749583541564
195,0,1.0,0.0,0.0,6.0524057756235585
196,0,1.0,0.0,0.0,5.887444446295521
197,0,1.0,0.0,0.0,5.7251810256376805
198,0,1.0,0.0,0.0,5.572335914538678
199,0,1.0,0.0,0.0,5.435757662688648
0,0,1.0,0.0,0.0,5.98310042953084
1,0,1.0,0.0,0.0,5.92476646303847
2,0,1.0,0.0,0.0,5.842590332098782
3,0,1.0,0.0,0.0,5.741357743543893
4,0,1.0,0.0,0.0,5.6265412820463165
5,0,1.0,0.0,0.0,5.504159204294035
6,0,1.0,0.0,0.0,5.380645865809472
7,0,1.0,0.0,0.0,5.262697942080725
8,0,1.0,0.0,0.0,5.157062479057265
9,0,1.0,0.0,0.0,5.070245601313139
10,0,1.0,0.0,0.0,5.008147964095785
11,0,1.0,0.0,0.0,4.975667577833519
12,0,1.0,0.0,0.0,4.976329366852951
13,0,1.0,0.0,0.0,5.011996869961142
14,0,1.0,0.0,0.0,5.082721292461621
15,0,1.0,0.0,0.0,5.186704504065175
16,0,1.0,0.0,0.0,5.320410010292523
17,0,1.0,0.0,0.0,5.478949773281054
18,0,1.0,0.0,0.0,5.656547539816868
19,0,1.0,0.0,0.0,5.846975843625989
20,0,1.0,0.0,0.0,6.043917490113805
21,0,1.0,0.0,0.0,6.241238965988066
22,0,1.0,0.0,0.0,6.433184685843228
23,0,1.0,0.0,0.0,6.614505361669016
24,0,1.0,0.0,0.0,6.780536679447132
25,0,1.0,0.0,0.0,6.9272434135145655
26,0,1.0,0.0,0.0,7.051240807870912
27,0,1.0,0.0,0.0,7.149801693692412
28,0,1.0,0.0,0.0,7.220855143459519
29,0,1.0,0.0,0.0,7.262980534179861
30,0,1.0,0.0,0.0,7.275399555329125
31,0,1.0,0.0,0.0,7.257967780129421
32,0,1.0,0.0,0.0,7.211166773932041
33,0,1.0,0.0,0.0,7.136097217515283
34,0,1.0,0.0,0.0,7.0344730659617
35,0,1.0,0.0,0.0,6.9086162347405375
36,0,1.0,0.0,0.0,6.761450579450149
37,0,1.0,0.0,0.0,6.596492867762533
38,0,1.0,0.0,0.0,6.417836864204874
39,0,1.0,0.0,0.0,6.230124397836898
40,0,1.0,0.0,0.0,6.038494273922742
41,0,1.0,0.0,0.0,5.8484962761762525
42,0,1.0,0.0,0.0,5.6659540030937645
43,0,1.0,0.0,0.0,5.496758762674889
44,0,1.0,0.0,0.0,5.346581007673094
45,0,1.0,0.0,0.0,5.22050134414943
46,0,1.0,0.0,0.0,5.122593063507918
47,0,1.0,0.0,0.0,5.055524015732481
48,0,1.0,0.0,0.0,5.020264815107307
49,0,1.0,0.0,0.0,5.015974336884988
50,0,1.0,0.0,0.0,5.040089011340842
51,0,1.0,0.0,0.0,5.088592679537941
52,0,1.0,0.0,0.0,5.156407549838078
53,0,1.0,0.0,0.0,5.2378332261942715
54,0,1.0,0.0,0.0,5.326968284463072
55,0,1.0,0.0,0.0,5.41806858628598
56,0,1.0,0.0,0.0,5.505820337211668
57,0,1.0,0.0,0.0,5.585527573843416
58,0,1.0,0.0,0.0,5.653228167482252
59,0,1.0,0.0,0.0,5.705757947347887
60,0,1.0,0.0,0.0,5.740781462814334
61,0,1.0,0.0,0.0,5.756803749463683
62,0,1.0,0.0,0.0,5.753172788284397
63,0,1.0,0.0,0.0,5.730078270235145
64,0,1.0,0.0,0.0,5.6885489468075585
65,0,1.0,0.0,0.0,5.630447950755812
66,0,1.0,0.0,0.0,5.558462557366194
67,0,1.0,0.0,0.0,5.476081512785216
68,0,1.0,0.0,0.0,5.387549097876895
69,0,1.0,0.0,0.0,5.297780889833431
70,0,1.0,0.0,0.0,5.212223104618435
71,0,1.0,0.0,0.0,5.136638063363969
72,0,1.0,0.0,0.0,5.07680571390232
73,0,1.0,0.0,0.0,5.0381464682115995
74,0,1.0,0.0,0.0,5.025292349420628
75,0,1.0,0.0,0.0,5.0416591040831715
76,0,1.0,0.0,0.0,5.089095210628435
77,0,1.0,0.0,0.0,5.167686316370927
78,0,1.0,0.0,0.0,5.275759828394971
79,0,1.0,0.0,0.0,5.410080422648189
80,0,1.0,0.0,0.0,5.566184460504035
81,0,1.0,0.0,0.0,5.738780477918353
82,0,1.0,0.0,0.0,5.922143412341837
83,0,1.0,0.0,0.0,6.1104509834637355
84,0,1.0,0.0,0.0,6.298040668816158
85,0,1.0,0.0,0.0,6.479589815082983
86,0,1.0,0.0,0.0,6.650233381034719
87,0,1.0,0.0,0.0,6.805636296599448
88,0,1.0,0.0,0.0,6.942035240510547
89,0,1.0,0.0,0.0,7.056261071766116
90,0,1.0,0.0,0.0,7.145749750126883
91,0,1.0,0.0,0.0,7.208546877545283
92,0,1.0,0.0,0.0,7.24330904423395
93,0,1.0,0.0,0.0,7.249303847739134
94,0,1.0,0.0,0.0,7.226409600837723
95,0,1.0,0.0,0.0,7.1751151898576495
96,0,1.0,0.0,0.0,7.096520144176249
97,0,1.0,0.0,0.0,6.9923346000715965
98,0,1.0,0.0,0.0,6.864878360353953
99,0,1.0,0.0,0.0,6.717077527525311
100,0,1.0,0.0,0.0,6.552456066859787
101,0,1.0,0.0,0.0,6.3751179702326475
102,0,1.0,0.0,0.0,6.189713303597119
103,0,1.0,0.0,0.0,6.001378323123245
104,0,1.0,0.0,0.0,5.81563638107113
105,0,1.0,0.0,0.0,5.638243631585275
106,0,1.0,0.0,0.0,5.474964112067304
107,0,1.0,0.0,0.0,5.331266782921481
108,0,1.0,0.0,0.0,5.211956268822187
109,0,1.0,0.0,0.0,5.1207767721441515
110,0,1.0,0.0,0.0,5.060052537916241
111,0,1.0,0.0,0.0,5.030435585123164
112,0,1.0,0.0,0.0,5.030819900393042
113,0,1.0,0.0,0.0,5.058450405115026
114,0,1.0,0.0,0.0,5.109206250119314
115,0,1.0,0.0,0.0,5.177994756045545
116,0,1.0,0.0,0.0,5.259180270563022
117,0,1.0,0.0,0.0,5.3469862426936565
118,0,1.0,0.0,0.0,5.435831046768554
119,0,1.0,0.0,0.0,5.520580777719347
120,0,1.0,0.0,0.0,5.596721764203869
121,0,1.0,0.0,0.0,5.660467691800411
122,0,1.0,0.0,0.0,5.708820034555513
123,0,1.0,0.0,0.0,5.739598669657964
124,0,1.0,0.0,0.0,5.751455446043048
125,0,1.0,0.0,0.0,5.743879194250384
126,0,1.0,0.0,0.0,5.71719698186819
127,0,1.0,0.0,0.0,5.672573336938872
128,0,1.0,0.0,0.0,5.612006344350798
129,0,1.0,0.0,0.0,5.538316536099762
130,0,1.0,0.0,0.0,5.455120971731675
131,0,1.0,0.0,0.0,5.366780729714047
132,0,1.0,0.0,0.0,5.278305741757491
133,0,1.0,0.0,0.0,5.195198242334489
134,0,1.0,0.0,0.0,5.123218242372923
135,0,1.0,0.0,0.0,5.068064650371203
136,0,1.0,0.0,0.0,5.034984221550153
137,0,1.0,0.0,0.0,5.0283434133954845
138,0,1.0,0.0,0.0,5.05122085040279
139,0,1.0,0.0,0.0,5.105094437678968
140,0,1.0,0.0,0.0,5.189691946552357
141,0,1.0,0.0,0.0,5.3030364741205265
142,0,1.0,0.0,0.0,5.44166764475603
143,0,1.0,0.0,0.0,5.600983601297939
144,0,1.0,0.0,0.0,5.775633937837191
145,0,1.0,0.0,0.0,5.959897694056656
146,0,1.0,0.0,0.0,6.148001607143255
147,0,1.0,0.0,0.0,6.334361477737956
148,0,1.0,0.0,0.0,6.513750718426892
149,0,1.0,0.0,0.0,6.681410317163151
150,0,1.0,0.0,0.0,6.833116319159266
151,0,1.0,0.0,0.0,6.96521874530788
152,0,1.0,0.0,0.0,7.074662484001086
153,0,1.0,0.0,0.0,7.158997490885555
154,0,1.0,0.0,0.0,7.216383088856456
155,0,1.0,0.0,0.0,7.245589331657044
156,0,1.0,0.0,0.0,7.2459971614541585
157,0,1.0,0.0,0.0,7.217598289922483
158,0,1.0,0.0,0.0,7.160995204403125
159,0,1.0,0.0,0.0,7.077401303755351
160,0,1.0,0.0,0.0,6.968640773031074
161,0,1.0,0.0,0.0,6.837147282609442
162,0,1.0,0.0,0.0,6.685959804286402
163,0,1.0,0.0,0.0,6.5187126147015855
164,0,1.0,0.0,0.0,6.339614740786678
165,0,1.0,0.0,0.0,6.153411573058952
166,0,1.0,0.0,0.0,5.96531818018153
167,0,1.0,0.0,0.0,5.780910479266799
168,0,1.0,0.0,0.0,5.605958217659135
169,0,1.0,0.0,0.0,5.446185535589048
170,0,1.0,0.0,0.0,5.306954865352389
171,0,1.0,0.0,0.0,5.192890760561373
172,0,1.0,0.0,0.0,5.107487481255543
173,0,1.0,0.0,0.0,5.052765255335916
174,0,1.0,0.0,0.0,5.029044918110339
175,0,1.0,0.0,0.0,5.034896818664863
176,0,1.0,0.0,0.0,5.067284565338292
177,0,1.0,0.0,0.0,5.121873567323192
178,0,1.0,0.0,0.0,5.193436565749496
179,0,1.0,0.0,0.0,5.276282315805255
180,0,1.0,0.0,0.0,5.364648850753245
181,0,1.0,0.0,0.0,5.453024981304835
182,0,1.0,0.0,0.0,5.536387036577042
183,0,1.0,0.0,0.0,5.610357028975741
184,0,1.0,0.0,0.0,5.671298940016131
185,0,1.0,0.0,0.0,5.716371993272099
186,0,1.0,0.0,0.0,5.743557075697739
187,0,1.0,0.0,0.0,5.751668147239182
188,0,1.0,0.0,0.0,5.740356291769726
189,0,1.0,0.0,0.0,5.710110538246033
190,0,1.0,0.0,0.0,5.662256606471237
191,0,1.0,0.0,0.0,5.598951938510774
192,0,1.0,0.0,0.0,5.5231723401029935
193,0,1.0,0.0,0.0,5.438681936345423
194,0,1.0,0.0,0.0,5.349973904009422
195,0,1.0,0.0,0.0,5.2621652540763515
196,0,1.0,0.0,0.0,5.18082676452164
197,0,1.0,0.0,0.0,5.11173240508771
198,0,1.0,0.0,0.0,5.060524517020292
199,0,1.0,0.0,0.0,5.032311314470234
0,0,1.0,0.0,0.0,7.956027660029922
1,0,1.0,0.0,0.0,7.8489497470900025
2,0,1.0,0.0,0.0,7.6956911403586075
3,0,1.0,0.0,0.0,7.5026217036163505
4,0,1.0,0.0,0.0,7.276861686881256
5,0,1.0,0.0,0.0,7.026100154762285
6,0,1.0,0.0,0.0,6.758476365658091
7,0,1.0,0.0,0.0,6.482510554848804
8,0,1.0,0.0,0.0,6.2070683843482
9,0,1.0,0.0,0.0,5.941333357273594
10,0,1.0,0.0,0.0,5.694740606418112
11,0,1.0,0.0,0.0,5.476797995830607
12,0,1.0,0.0,0.0,5.296702495043798
13,0,1.0,0.0,0.0,5.162680201816991
14,0,1.0,0.0,0.0,5.081075397366479
15,0,1.0,0.0,0.0,5.055391915257717
16,0,1.0,0.0,0.0,5.0856169744492625
17,0,1.0,0.0,0.0,5.16809386630727
18,0,1.0,0.0,0.0,5.296017003200329
19,0,1.0,0.0,0.0,5.460358410893511
20,0,1.0,0.0,0.0,5.65089436234725
21,0,1.0,0.0,0.0,5.857097554488768
22,0,1.0,0.0,0.0,6.068807309475147
23,0,1.0,0.0,0.0,6.276677182898003
24,0,1.0,0.0,0.0,6.472436126903923
25,0,1.0,0.0,0.0,6.64901177888443
26,0,1.0,0.0,0.0,6.800563360313239
27,0,1.0,0.0,0.0,6.922462700836218
28,0,1.0,0.0,0.0,7.011250693666723
29,0,1.0,0.0,0.0,7.06458678712184
30,0,1.0,0.0,0.0,7.081202104042354
31,0,1.0,0.0,0.0,7.060862186008655
32,0,1.0,0.0,0.0,7.004342493940185
33,0,1.0,0.0,0.0,6.913417974748706
34,0,1.0,0.0,0.0,6.790866603206828
35,0,1.0,0.0,0.0,6.6404852123810825
36,0,1.0,0.0,0.0,6.467113447461812
37,0,1.0,0.0,0.0,6.276657520770461
38,0,1.0,0.0,0.0,6.076098785455286
39,0,1.0,0.0,0.0,5.873462447116323
40,0,1.0,0.0,0.0,5.677709424099766
41,0,1.0,0.0,0.0,5.498501862564767
42,0,1.0,0.0,0.0,5.3457857629051775
43,0,1.0,0.0,0.0,5.229142920946142
44,0,1.0,0.0,0.0,5.1569052241970565
45,0,1.0,0.0,0.0,5.135116802610523
46,0,1.0,0.0,0.0,5.166574575615227
47,0,1.0,0.0,0.0,5.2502951634516215
48,0,1.0,0.0,0.0,5.381669397111712
49,0,1.0,0.0,0.0,5.553242239222267
50,0,1.0,0.0,0.0,5.755784367574629
51,0,1.0,0.0,0.0,5.9793196114776
52,0,1.0,0.0,0.0,6.213924426675956
53,0,1.0,0.0,0.0,6.450256793998693
54,0,1.0,0.0,0.0,6.679853875465472
55,0,1.0,0.0,0.0,6.895267095334776
56,0,1.0,0.0,0.0,7.090099285059831
57,0,1.0,0.0,0.0,7.258991245063767
58,0,1.0,0.0,0.0,7.3975874473396415
59,0,1.0,0.0,0.0,7.502497488402601
60,0,1.0,0.0,0.0,7.57126160848064
61,0,1.0,0.0,0.0,7.602323913276551
62,0,1.0,0.0,0.0,7.595014573464916
63,0,1.0,0.0,0.0,7.549541259224632
64,0,1.0,0.0,0.0,7.466989739796095
65,0,1.0,0.0,0.0,7.349333500519742
66,0,1.0,0.0,0.0,7.1994520517845295
67,0,1.0,0.0,0.0,7.021156953181443
68,0,1.0,0.0,0.0,6.819222950342602
69,0,1.0,0.0,0.0,6.599418298745628
70,0,1.0,0.0,0.0,6.368522362786285
71,0,1.0,0.0,0.0,6.134308940603531
72,0,1.0,0.0,0.0,5.905460300617931
73,0,1.0,0.0,0.0,5.691362253096691
74,0,1.0,0.0,0.0,5.501722997670155
75,0,1.0,0.0,0.0,5.345971829841486
76,0,1.0,0.0,0.0,5.232438804102468
77,0,1.0,0.0,0.0,5.167394165230222
78,0,1.0,0.0,0.0,5.1541379432859085
79,0,1.0,0.0,0.0,5.192433121719037
80,0,1.0,0.0,0.0,5.278520043657325
81,0,1.0,0.0,0.0,5.405700437021438
82,0,1.0,0.0,0.0,5.565266218755829
83,0,1.0,0.0,0.0,5.747500109681926
84,0,1.0,0.0,0.0,5.942534515089245
85,0,1.0,0.0,0.0,6.140967157424184
86,0,1.0,0.0,0.0,6.3342365522386626
87,0,1.0,0.0,0.0,6.514813708504062
88,0,1.0,0.0,0.0,6.676274666791145
89,0,1.0,0.0,0.0,6.8133060749525365
90,0,1.0,0.0,0.0,6.921679390254233
91,0,1.0,0.0,0.0,6.998215327960841
92,0,1.0,0.0,0.0,7.040750474982578
93,0,1.0,0.0,0.0,7.04811204055071
94,0,1.0,0.0,0.0,7.020103426796163
95,0,1.0,0.0,0.0,6.957501630315152
96,0,1.0,0.0,0.0,6.8620666055822825
97,0,1.0,0.0,0.0,6.736561964186498
98,0,1.0,0.0,0.0,6.584785108521006
99,0,1.0,0.0,0.0,6.411602349028089
100,0,1.0,0.0,0.0,6.2229797665504405
101,0,1.0,0.0,0.0,6.025992452682564
102,0,1.0,0.0,0.0,5.828782520019067
103,0,1.0,0.0,0.0,5.640420699390984
104,0,1.0,0.0,0.0,5.470612016943131
105,0,1.0,0.0,0.0,5.329184631224833
106,0,1.0,0.0,0.0,5.225333013837702
107,0,1.0,0.0,0.0,5.166669681838324
108,0,1.0,0.0,0.0,5.158251694655037
109,0,1.0,0.0,0.0,5.201827046176218
110,0,1.0,0.0,0.0,5.295551708108873
111,0,1.0,0.0,0.0,5.4343092671800015
112,0,1.0,0.0,0.0,5.610510894036796
113,0,1.0,0.0,0.0,5.815075508834003
114,0,1.0,0.0,0.0,6.038332421378035
115,0,1.0,0.0,0.0,6.270719631884827
116,0,1.0,0.0,0.0,6.503251468026487
117,0,1.0,0.0,0.0,6.727787804683798
118,0,1.0,0.0,0.0,6.937161073316648
119,0,1.0,0.0,0.0,7.125215637267647
120,0,1.0,0.0,0.0,7.286800662879217
121,0,1.0,0.0,0.0,7.417742997380716
122,0,1.0,0.0,0.0,7.514815280496465
123,0,1.0,0.0,0.0,7.575707168032559
124,0,1.0,0.0,0.0,7.5990032890909065
125,0,1.0,0.0,0.0,7.584169354036254
126,0,1.0,0.0,0.0,7.531546845426222
127,0,1.0,0.0,0.0,7.44235637289367
128,0,1.0,0.0,0.0,7.318709637576725
129,0,1.0,0.0,0.0,7.163629678733953
130,0,1.0,0.0,0.0,6.981078270429885
131,0,1.0,0.0,0.0,6.775987460572637
132,0,1.0,0.0,0.0,6.554288527627299
133,0,1.0,0.0,0.0,6.322925072657816
134,0,1.0,0.0,0.0,6.0898266316212295
135,0,1.0,0.0,0.0,5.863805213896314
136,0,1.0,0.0,0.0,5.654322873513818
137,0,1.0,0.0,0.0,5.471072751938214
138,0,1.0,0.0,0.0,5.323332325192633
139,0,1.0,0.0,0.0,5.219097293248812
140,0,1.0,0.0,0.0,5.164098405620618
141,0,1.0,0.0,0.0,5.160938371619124
142,0,1.0,0.0,0.0,5.208656921328895
143,0,1.0,0.0,0.0,5.302887988594523
144,0,1.0,0.0,0.0,5.436521110136072
145,0,1.0,0.0,0.0,5.600641082021967
146,0,1.0,0.0,0.0,5.7854981895166615
147,0,1.0,0.0,0.0,5.9813166633125245
148,0,1.0,0.0,0.0,6.178860259120094
149,0,1.0,0.0,0.0,6.369770079287907
150,0,1.0,0.0,0.0,6.546732527464455
151,0,1.0,0.0,0.0,6.703538797645053
152,0,1.0,0.0,0.0,6.835084439868826
153,0,1.0,0.0,0.0,6.9373417792358225
154,0,1.0,0.0,0.0,7.007324917243918
155,0,1.0,0.0,0.0,7.043058070500403
156,0,1.0,0.0,0.0,7.043552564362328
157,0,1.0,0.0,0.0,7.008794829850476
158,0,1.0,0.0,0.0,6.939746249569391
159,0,1.0,0.0,0.0,6.838354864993284
160,0,1.0,0.0,0.0,6.707578132319418
161,0,1.0,0.0,0.0,6.551414437399615
162,0,1.0,0.0,0.0,6.37493815779894
163,0,1.0,0.0,0.0,6.184327692675717
164,0,1.0,0.0,0.0,5.986866998645026
165,0,1.0,0.0,0.0,5.7908882221135
166,0,1.0,0.0,0.0,5.605607319867279
167,0,1.0,0.0,0.0,5.440791576556232
168,0,1.0,0.0,0.0,5.306200678420304
169,0,1.0,0.0,0.0,5.210784048942736
170,0,1.0,0.0,0.0,5.1617123708141115
171,0,1.0,0.0,0.0,5.163434765611809
172,0,1.0,0.0,0.0,5.217009595618951
173,0,1.0,0.0,0.0,5.319932358325473
174,0,1.0,0.0,0.0,5.466551985723271
175,0,1.0,0.0,0.0,5.648923317833332
176,0,1.0,0.0,0.0,5.857791506371457
177,0,1.0,0.0,0.0,6.083464983057109
