step,distance_to_target,mae,collisions
50,5.532089266065839,5.532089266065839,0
51,5.684633680551199,5.684633680551199,0
52,5.847729030353379,5.847729030353379,0
53,6.014591512850986,6.014591512850986,0
54,6.178818634976723,6.178818634976723,0
55,6.334569668266892,6.334569668266892,0
56,6.476676787677719,6.476676787677719,0
57,6.600706661676425,6.600706661676425,0
58,6.702989562571743,6.702989562571743,0
59,6.780629193696429,6.780629193696429,0
60,6.831502562670496,6.831502562670496,0
61,6.854256011250095,6.854256011250095,0
62,6.848301121216466,6.848301121216466,0
63,6.813812547936588,6.813812547936588,0
64,6.751728656819031,6.751728656819031,0
65,6.66375487842331,6.66375487842331,0
66,6.552368663335732,6.552368663335732,0
67,6.420823492324009,6.420823492324009,0
68,6.273147236889838,6.273147236889838,0
69,6.114126939293539,6.114126939293539,0
70,5.949267626055753,5.949267626055753,0
71,5.784707437873362,5.784707437873362,0
72,5.62706655593558,5.62706655593558,0
73,5.483205975086155,5.483205975086155,0
74,5.359878003175973,5.359878003175973,0
75,5.2632673926025495,5.2632673926025495,0
76,5.198454366155801,5.198454366155801,0
77,5.16887990838329,5.16887990838329,0
78,5.175939513982999,5.175939513982999,0
79,5.2188230844191255,5.2188230844191255,0
80,5.294636290024305,5.294636290024305,0
81,5.398748372342299,5.398748372342299,0
82,5.525274460672566,5.525274460672566,0
83,5.667600320680426,5.667600320680426,0
84,5.818868814504778,5.818868814504778,0
85,5.972373678692467,5.972373678692467,0
86,6.121842519456525,6.121842519456525,0
87,6.261619655152022,6.261619655152022,0
88,6.386772399589975,6.386772399589975,0
89,6.493145354626081,6.493145354626081,0
90,6.577382807309118,6.577382807309118,0
91,6.6369336951772935,6.6369336951772935,0
92,6.670048688664692,6.670048688664692,0
93,6.675775249934104,6.675775249934104,0
94,6.653953965404042,6.653953965404042,0
95,6.605217699240412,6.605217699240412,0
96,6.530993809385704,6.530993809385704,0
97,6.433508438351622,6.433508438351622,0
98,6.315790370082894,6.315790370082894,0
99,6.181669755405325,6.181669755405325,0
100,6.0357637926400125,6.0357637926400125,0
101,5.883436984053941,5.883436984053941,0
102,5.730718099241211,5.730718099241211,0
103,5.584150786736505,5.584150786736505,0
104,5.45055329445423,5.45055329445423,0
105,5.336670866617596,5.336670866617596,0
106,5.24872718159538,5.24872718159538,0
107,5.191914452309755,5.191914452309755,0
108,5.169889603670484,5.169889603670484,0
109,5.184358549033391,5.184358549033391,0
110,5.234842121205193,5.234842121205193,0
111,5.3187092060136285,5.3187092060136285,0
112,5.4314908497840575,5.4314908497840575,0
113,5.567383536768593,5.567383536768593,0
114,5.719803924787091,5.719803924787091,0
115,5.881889605782802,5.881889605782802,0
116,6.046895575718233,6.046895575718233,0
117,6.208477213298849,6.208477213298849,0
118,6.36087376799235,6.36087376799235,0
119,6.499015956017057,6.499015956017057,0
120,6.618581702014969,6.618581702014969,0
121,6.716019806413425,6.716019806413425,0
122,6.788555831366714,6.788555831366714,0
123,6.834189634648258,6.834189634648258,0
124,6.851690335398045,6.851690335398045,0
125,6.840592007902566,6.840592007902566,0
126,6.801191770415827,6.801191770415827,0
127,6.734550823113787,6.734550823113787,0
128,6.642498067614534,6.642498067614534,0
129,6.5276348997490015,6.5276348997490015,0
130,6.393338289950186,6.393338289950186,0
131,6.243757017639993,6.243757017639993,0
132,6.083792597763436,6.083792597763436,0
133,5.9190518982426035,5.9190518982426035,0
134,5.755753095820884,5.755753095820884,0
135,5.600561953443874,5.600561953443874,0
136,5.4603345074071274,5.4603345074071274,0
137,5.341749406353468,5.341749406353468,0
138,5.250832461231989,5.250832461231989,0
139,5.192411036448962,5.192411036448962,0
140,5.169586875601804,5.169586875601804,0
141,5.183359774044203,5.183359774044203,0
142,5.232516471525849,5.232516471525849,0
143,5.313804896601627,5.313804896601627,0
144,5.4223218672350475,5.4223218672350475,0
145,5.552013778996365,5.552013778996365,0
146,5.696198500388453,5.696198500388453,0
147,5.848034269460316,5.848034269460316,0
148,6.000890360418692,6.000890360418692,0
149,6.148608674311199,6.148608674311199,0
150,6.285670152200733,6.285670152200733,0
151,6.40728989515235,6.40728989515235,0
152,6.509464591145582,6.509464591145582,0
153,6.588991150223533,6.588991150223533,0
154,6.643469978990761,6.643469978990761,0
155,6.671301661000685,6.671301661000685,0
156,6.671682352343847,6.671682352343847,0
157,6.644600817556709,6.644600817556709,0
158,6.590838391926554,6.590838391926554,0
159,6.511971891590175,6.511971891590175,0
160,6.410378233192657,6.410378233192657,0
161,6.289237900330139,6.289237900330139,0
162,6.152532031650909,6.152532031650909,0
163,6.005024474118656,6.005024474118656,0
164,5.852215508068918,5.852215508068918,0
165,5.700248508929211,5.700248508929211,0
166,5.5557461114768225,5.5557461114768225,0
167,5.425551979060968,5.425551979060968,0
168,5.3163636091870785,5.3163636091870785,0
169,5.234265267449406,5.234265267449406,0
170,5.184204276802726,5.184204276802726,0
171,5.16948486145221,5.16948486145221,0
172,5.191373924538701,5.191373924538701,0
173,5.24892168456592,5.24892168456592,0
174,5.339069356779244,5.339069356779244,0
175,5.4570231546432435,5.4570231546432435,0
176,5.5967801976227065,5.5967801976227065,0
177,5.751674119987067,5.751674119987067,0
178,5.914851633793576,5.914851633793576,0
179,6.079641949976133,6.079641949976133,0
180,6.239816028417632,6.239816028417632,0
181,6.389752089285597,6.389752089285597,0
182,6.5245311200636396,6.5245311200636396,0
183,6.639985335852789,6.639985335852789,0
184,6.732717968530218,6.732717968530218,0
185,6.800107451786525,6.800107451786525,0
186,6.840304538689138,6.840304538689138,0
187,6.85222754899266,6.85222754899266,0
188,6.835558676917344,6.835558676917344,0
189,6.790742795142474,6.790742795142474,0
190,6.718989137309611,6.718989137309611,0
191,6.622275314421282,6.622275314421282,0
192,6.503352013384064,6.503352013384064,0
193,6.365745120865839,6.365745120865839,0
194,6.213749583541564,6.213749583541564,0
195,6.0524057756235585,6.0524057756235585,0
196,5.887444446295521,5.887444446295521,0
197,5.7251810256376805,5.7251810256376805,0
198,5.572335914538678,5.572335914538678,0
199,5.435757662688648,5.435757662688648,0
0,5.98310042953084,5.98310042953084,0
1,5.92476646303847,5.92476646303847,0
2,5.842590332098782,5.842590332098782,0
3,5.741357743543893,5.741357743543893,0
4,5.6265412820463165,5.6265412820463165,0
5,5.504159204294035,5.504159204294035,0
6,5.380645865809472,5.380645865809472,0
7,5.262697942080725,5.262697942080725,0
8,5.157062479057265,5.157062479057265,0
9,5.070245601313139,5.070245601313139,0
10,5.008147964095785,5.008147964095785,0
11,4.975667577833519,4.975667577833519,0
12,4.976329366852951,4.976329366852951,0
13,5.011996869961142,5.011996869961142,0
14,5.082721292461621,5.082721292461621,0
15,5.186704504065175,5.186704504065175,0
16,5.320410010292523,5.320410010292523,0
17,5.478949773281054,5.478949773281054,0
18,5.656547539816868,5.656547539816868,0
19,5.846975843625989,5.846975843625989,0
20,6.043917490113805,6.043917490113805,0
21,6.241238965988066,6.241238965988066,0
22,6.433184685843228,6.433184685843228,0
23,6.614505361669016,6.614505361669016,0
24,6.780536679447132,6.780536679447132,0
25,6.9272434135145655,6.9272434135145655,0
26,7.051240807870912,7.051240807870912,0
27,7.149801693692412,7.149801693692412,0
28,7.220855143459519,7.220855143459519,0
29,7.262980534179861,7.262980534179861,0
30,7.275399555329125,7.275399555329125,0
31,7.257967780129421,7.257967780129421,0
32,7.211166773932041,7.211166773932041,0
33,7.136097217515283,7.136097217515283,0
34,7.0344730659617,7.0344730659617,0
35,6.9086162347405375,6.9086162347405375,0
36,6.761450579450149,6.761450579450149,0
37,6.596492867762533,6.596492867762533,0
38,6.417836864204874,6.417836864204874,0
39,6.230124397836898,6.230124397836898,0
40,6.038494273922742,6.038494273922742,0
41,5.8484962761762525,5.8484962761762525,0
42,5.6659540030937645,5.6659540030937645,0
43,5.496758762674889,5.496758762674889,0
44,5.346581007673094,5.346581007673094,0
45,5.22050134414943,5.22050134414943,0
46,5.122593063507918,5.122593063507918,0
47,5.055524015732481,5.055524015732481,0
48,5.020264815107307,5.020264815107307,0
49,5.015974336884988,5.015974336884988,0
50,5.040089011340842,5.040089011340842,0
51,5.088592679537941,5.088592679537941,0
52,5.156407549838078,5.156407549838078,0
53,5.2378332261942715,5.2378332261942715,0
54,5.326968284463072,5.326968284463072,0
55,5.41806858628598,5.41806858628598,0
56,5.505820337211668,5.505820337211668,0
57,5.585527573843416,5.585527573843416,0
58,5.653228167482252,5.653228167482252,0
59,5.705757947347887,5.705757947347887,0
60,5.740781462814334,5.740781462814334,0
61,5.756803749463683,5.756803749463683,0
62,5.753172788284397,5.753172788284397,0
63,5.730078270235145,5.730078270235145,0
64,5.6885489468075585,5.6885489468075585,0
65,5.630447950755812,5.630447950755812,0
66,5.558462557366194,5.558462557366194,0
67,5.476081512785216,5.476081512785216,0
68,5.387549097876895,5.387549097876895,0
69,5.297780889833431,5.297780889833431,0
70,5.212223104618435,5.212223104618435,0
71,5.136638063363969,5.136638063363969,0
72,5.07680571390232,5.07680571390232,0
73,5.0381464682115995,5.0381464682115995,0
74,5.025292349420628,5.025292349420628,0
75,5.0416591040831715,5.0416591040831715,0
76,5.089095210628435,5.089095210628435,0
77,5.167686316370927,5.167686316370927,0
78,5.275759828394971,5.275759828394971,0
79,5.410080422648189,5.410080422648189,0
80,5.566184460504035,5.566184460504035,0
81,5.738780477918353,5.738780477918353,0
82,5.922143412341837,5.922143412341837,0
83,6.1104509834637355,6.1104509834637355,0
84,6.298040668816158,6.298040668816158,0
85,6.479589815082983,6.479589815082983,0
86,6.650233381034719,6.650233381034719,0
87,6.805636296599448,6.805636296599448,0
88,6.942035240510547,6.942035240510547,0
89,7.056261071766116,7.056261071766116,0
90,7.145749750126883,7.145749750126883,0
91,7.208546877545283,7.208546877545283,0
92,7.24330904423395,7.24330904423395,0
93,7.249303847739134,7.249303847739134,0
94,7.226409600837723,7.226409600837723,0
95,7.1751151898576495,7.1751151898576495,0
96,7.096520144176249,7.096520144176249,0
97,6.9923346000715965,6.9923346000715965,0
98,6.864878360353953,6.864878360353953,0
99,6.717077527525311,6.717077527525311,0
100,6.552456066859787,6.552456066859787,0
101,6.3751179702326475,6.3751179702326475,0
102,6.189713303597119,6.189713303597119,0
103,6.001378323123245,6.001378323123245,0
104,5.81563638107113,5.81563638107113,0
105,5.638243631585275,5.638243631585275,0
106,5.474964112067304,5.474964112067304,0
107,5.331266782921481,5.331266782921481,0
108,5.211956268822187,5.211956268822187,0
109,5.1207767721441515,5.1207767721441515,0
110,5.060052537916241,5.060052537916241,0
111,5.030435585123164,5.030435585123164,0
112,5.030819900393042,5.030819900393042,0
113,5.058450405115026,5.058450405115026,0
114,5.109206250119314,5.109206250119314,0
115,5.177994756045545,5.177994756045545,0
116,5.259180270563022,5.259180270563022,0
117,5.3469862426936565,5.3469862426936565,0
118,5.435831046768554,5.435831046768554,0
119,5.520580777719347,5.520580777719347,0
120,5.596721764203869,5.596721764203869,0
121,5.660467691800411,5.660467691800411,0
122,5.708820034555513,5.708820034555513,0
123,5.739598669657964,5.739598669657964,0
124,5.751455446043048,5.751455446043048,0
125,5.743879194250384,5.743879194250384,0
126,5.71719698186819,5.71719698186819,0
127,5.672573336938872,5.672573336938872,0
128,5.612006344350798,5.612006344350798,0
129,5.538316536099762,5.538316536099762,0
130,5.455120971731675,5.455120971731675,0
131,5.366780729714047,5.366780729714047,0
132,5.278305741757491,5.278305741757491,0
133,5.195198242334489,5.195198242334489,0
134,5.123218242372923,5.123218242372923,0
135,5.068064650371203,5.068064650371203,0
136,5.034984221550153,5.034984221550153,0
137,5.0283434133954845,5.0283434133954845,0
138,5.05122085040279,5.05122085040279,0
139,5.105094437678968,5.105094437678968,0
140,5.189691946552357,5.189691946552357,0
141,5.3030364741205265,5.3030364741205265,0
142,5.44166764475603,5.44166764475603,0
143,5.600983601297939,5.600983601297939,0
144,5.775633937837191,5.775633937837191,0
145,5.959897694056656,5.959897694056656,0
146,6.148001607143255,6.148001607143255,0
147,6.334361477737956,6.334361477737956,0
148,6.513750718426892,6.513750718426892,0
149,6.681410317163151,6.681410317163151,0
150,6.833116319159266,6.833116319159266,0
151,6.96521874530788,6.96521874530788,0
152,7.074662484001086,7.074662484001086,0
153,7.158997490885555,7.158997490885555,0
154,7.216383088856456,7.216383088856456,0
155,7.245589331657044,7.245589331657044,0
156,7.2459971614541585,7.2459971614541585,0
157,7.217598289922483,7.217598289922483,0
158,7.160995204403125,7.160995204403125,0
159,7.077401303755351,7.077401303755351,0
160,6.968640773031074,6.968640773031074,0
161,6.837147282609442,6.837147282609442,0
162,6.685959804286402,6.685959804286402,0
163,6.5187126147015855,6.5187126147015855,0
164,6.339614740786678,6.339614740786678,0
165,6.153411573058952,6.153411573058952,0
166,5.96531818018153,5.96531818018153,0
167,5.780910479266799,5.780910479266799,0
168,5.605958217659135,5.605958217659135,0
169,5.446185535589048,5.446185535589048,0
170,5.306954865352389,5.306954865352389,0
171,5.192890760561373,5.192890760561373,0
172,5.107487481255543,5.107487481255543,0
173,5.052765255335916,5.052765255335916,0
174,5.029044918110339,5.029044918110339,0
175,5.034896818664863,5.034896818664863,0
176,5.067284565338292,5.067284565338292,0
177,5.121873567323192,5.121873567323192,0
178,5.193436565749496,5.193436565749496,0
179,5.276282315805255,5.276282315805255,0
180,5.364648850753245,5.364648850753245,0
181,5.453024981304835,5.453024981304835,0
182,5.536387036577042,5.536387036577042,0
183,5.610357028975741,5.610357028975741,0
184,5.671298940016131,5.671298940016131,0
185,5.716371993272099,5.716371993272099,0
186,5.743557075697739,5.743557075697739,0
187,5.751668147239182,5.751668147239182,0
188,5.740356291769726,5.740356291769726,0
189,5.710110538246033,5.710110538246033,0
190,5.662256606471237,5.662256606471237,0
191,5.598951938510774,5.598951938510774,0
192,5.5231723401029935,5.5231723401029935,0
193,5.438681936345423,5.438681936345423,0
194,5.349973904009422,5.349973904009422,0
195,5.2621652540763515,5.2621652540763515,0
196,5.18082676452164,5.18082676452164,0
197,5.11173240508771,5.11173240508771,0
198,5.060524517020292,5.060524517020292,0
199,5.032311314470234,5.032311314470234,0
0,7.956027660029922,7.956027660029922,0
1,7.8489497470900025,7.8489497470900025,0
2,7.6956911403586075,7.6956911403586075,0
3,7.5026217036163505,7.5026217036163505,0
4,7.276861686881256,7.276861686881256,0
5,7.026100154762285,7.026100154762285,0
6,6.758476365658091,6.758476365658091,0
7,6.482510554848804,6.482510554848804,0
8,6.2070683843482,6.2070683843482,0
9,5.941333357273594,5.941333357273594,0
10,5.694740606418112,5.694740606418112,0
11,5.476797995830607,5.476797995830607,0
12,5.296702495043798,5.296702495043798,0
13,5.162680201816991,5.162680201816991,0
14,5.081075397366479,5.081075397366479,0
15,5.055391915257717,5.055391915257717,0
16,5.0856169744492625,5.0856169744492625,0
17,5.16809386630727,5.16809386630727,0
18,5.296017003200329,5.296017003200329,0
19,5.460358410893511,5.460358410893511,0
20,5.65089436234725,5.65089436234725,0
21,5.857097554488768,5.857097554488768,0
22,6.068807309475147,6.068807309475147,0
23,6.276677182898003,6.276677182898003,0
24,6.472436126903923,6.472436126903923,0
25,6.64901177888443,6.64901177888443,0
26,6.800563360313239,6.800563360313239,0
27,6.922462700836218,6.922462700836218,0
28,7.011250693666723,7.011250693666723,0
29,7.06458678712184,7.06458678712184,0
30,7.081202104042354,7.081202104042354,0
31,7.060862186008655,7.060862186008655,0
32,7.004342493940185,7.004342493940185,0
33,6.913417974748706,6.913417974748706,0
34,6.790866603206828,6.790866603206828,0
35,6.6404852123810825,6.6404852123810825,0
36,6.467113447461812,6.467113447461812,0
37,6.276657520770461,6.276657520770461,0
38,6.076098785455286,6.076098785455286,0
39,5.873462447116323,5.873462447116323,0
40,5.677709424099766,5.677709424099766,0
41,5.498501862564767,5.498501862564767,0
42,5.3457857629051775,5.3457857629051775,0
43,5.229142920946142,5.229142920946142,0
44,5.1569052241970565,5.1569052241970565,0
45,5.135116802610523,5.135116802610523,0
46,5.166574575615227,5.166574575615227,0
47,5.2502951634516215,5.2502951634516215,0
48,5.381669397111712,5.381669397111712,0
49,5.553242239222267,5.553242239222267,0
50,5.755784367574629,5.755784367574629,0
51,5.9793196114776,5.9793196114776,0
52,6.213924426675956,6.213924426675956,0
53,6.450256793998693,6.450256793998693,0
54,6.679853875465472,6.679853875465472,0
55,6.895267095334776,6.895267095334776,0
56,7.090099285059831,7.090099285059831,0
57,7.258991245063767,7.258991245063767,0
58,7.3975874473396415,7.3975874473396415,0
59,7.502497488402601,7.502497488402601,0
60,7.57126160848064,7.57126160848064,0
61,7.602323913276551,7.602323913276551,0
62,7.595014573464916,7.595014573464916,0
63,7.549541259224632,7.549541259224632,0
64,7.466989739796095,7.466989739796095,0
65,7.349333500519742,7.349333500519742,0
66,7.1994520517845295,7.1994520517845295,0
67,7.021156953181443,7.021156953181443,0
68,6.819222950342602,6.819222950342602,0
69,6.599418298745628,6.599418298745628,0
70,6.368522362786285,6.368522362786285,0
71,6.134308940603531,6.134308940603531,0
72,5.905460300617931,5.905460300617931,0
73,5.691362253096691,5.691362253096691,0
74,5.501722997670155,5.501722997670155,0
75,5.345971829841486,5.345971829841486,0
76,5.232438804102468,5.232438804102468,0
77,5.167394165230222,5.167394165230222,0
78,5.1541379432859085,5.1541379432859085,0
79,5.192433121719037,5.192433121719037,0
80,5.278520043657325,5.278520043657325,0
81,5.405700437021438,5.405700437021438,0
82,5.565266218755829,5.565266218755829,0
83,5.747500109681926,5.747500109681926,0
84,5.942534515089245,5.942534515089245,0
85,6.140967157424184,6.140967157424184,0
86,6.3342365522386626,6.3342365522386626,0
87,6.514813708504062,6.514813708504062,0
88,6.676274666791145,6.676274666791145,0
89,6.8133060749525365,6.8133060749525365,0
90,6.921679390254233,6.921679390254233,0
91,6.998215327960841,6.998215327960841,0
92,7.040750474982578,7.040750474982578,0
93,7.04811204055071,7.04811204055071,0
94,7.020103426796163,7.020103426796163,0
95,6.957501630315152,6.957501630315152,0
96,6.8620666055822825,6.8620666055822825,0
97,6.736561964186498,6.736561964186498,0
98,6.584785108521006,6.584785108521006,0
99,6.411602349028089,6.411602349028089,0
100,6.2229797665504405,6.2229797665504405,0
101,6.025992452682564,6.025992452682564,0
102,5.828782520019067,5.828782520019067,0
103,5.640420699390984,5.640420699390984,0
104,5.470612016943131,5.470612016943131,0
105,5.329184631224833,5.329184631224833,0
106,5.225333013837702,5.225333013837702,0
107,5.166669681838324,5.166669681838324,0
108,5.158251694655037,5.158251694655037,0
109,5.201827046176218,5.201827046176218,0
110,5.295551708108873,5.295551708108873,0
111,5.4343092671800015,5.4343092671800015,0
112,5.610510894036796,5.610510894036796,0
113,5.815075508834003,5.815075508834003,0
114,6.038332421378035,6.038332421378035,0
115,6.270719631884827,6.270719631884827,0
116,6.503251468026487,6.503251468026487,0
117,6.727787804683798,6.727787804683798,0
118,6.937161073316648,6.937161073316648,0
119,7.125215637267647,7.125215637267647,0
120,7.286800662879217,7.286800662879217,0
121,7.417742997380716,7.417742997380716,0
122,7.514815280496465,7.514815280496465,0
123,7.575707168032559,7.575707168032559,0
124,7.5990032890909065,7.5990032890909065,0
125,7.584169354036254,7.584169354036254,0
126,7.531546845426222,7.531546845426222,0
127,7.44235637289367,7.44235637289367,0
128,7.318709637576725,7.318709637576725,0
129,7.163629678733953,7.163629678733953,0
130,6.981078270429885,6.981078270429885,0
131,6.775987460572637,6.775987460572637,0
132,6.554288527627299,6.554288527627299,0
133,6.322925072657816,6.322925072657816,0
134,6.0898266316212295,6.0898266316212295,0
135,5.863805213896314,5.863805213896314,0
136,5.654322873513818,5.654322873513818,0
137,5.471072751938214,5.471072751938214,0
138,5.323332325192633,5.323332325192633,0
139,5.219097293248812,5.219097293248812,0
140,5.164098405620618,5.164098405620618,0
141,5.160938371619124,5.160938371619124,0
142,5.208656921328895,5.208656921328895,0
143,5.302887988594523,5.302887988594523,0
144,5.436521110136072,5.436521110136072,0
145,5.600641082021967,5.600641082021967,0
146,5.7854981895166615,5.7854981895166615,0
147,5.9813166633125245,5.9813166633125245,0
148,6.178860259120094,6.178860259120094,0
149,6.369770079287907,6.369770079287907,0
150,6.546732527464455,6.546732527464455,0
151,6.703538797645053,6.703538797645053,0
152,6.835084439868826,6.835084439868826,0
153,6.9373417792358225,6.9373417792358225,0
154,7.007324917243918,7.007324917243918,0
155,7.043058070500403,7.043058070500403,0
156,7.043552564362328,7.043552564362328,0
157,7.008794829850476,7.008794829850476,0
158,6.939746249569391,6.939746249569391,0
159,6.838354864993284,6.838354864993284,0
160,6.707578132319418,6.707578132319418,0
161,6.551414437399615,6.551414437399615,0
162,6.37493815779894,6.37493815779894,0
163,6.184327692675717,6.184327692675717,0
164,5.986866998645026,5.986866998645026,0
165,5.7908882221135,5.7908882221135,0
166,5.605607319867279,5.605607319867279,0
167,5.440791576556232,5.440791576556232,0
168,5.306200678420304,5.306200678420304,0
169,5.210784048942736,5.210784048942736,0
170,5.1617123708141115,5.1617123708141115,0
171,5.163434765611809,5.163434765611809,0
172,5.217009595618951,5.217009595618951,0
173,5.319932358325473,5.319932358325473,0
174,5.466551985723271,5.466551985723271,0
175,5.648923317833332,5.648923317833332,0
176,5.857791506371457,5.857791506371457,0
177,6.083464983057109,6.083464983057109,0
178,6.3164692855558275,6.3164692855558275,0
179,6.547971634861582,6.547971634861582,0
180,6.770017386556516,6.770017386556516,0
181,6.975636104800353,6.975636104800353,0
182,7.158869459667937,7.158869459667937,0
183,7.314758880069446,7.314758880069446,0
184,7.439316866896181,7.439316866896181,0
185,7.52949545619559,7.52949545619559,0
186,7.583158687083657,7.583158687083657,0
187,7.599062154224906,7.599062154224906,0
188,7.576840811098136,7.576840811098136,0
189,7.517005362973179,7.517005362973179,0
190,7.42094730416124,7.42094730416124,0
191,7.2909525161063184,7.2909525161063184,0
192,7.130222998314286,7.130222998314286,0
193,6.942905339193459,6.942905339193459,0
194,6.734122371991237,6.734122371991237,0
195,6.510000286274286,6.510000286274286,0
196,6.277676261165676,6.277676261165676,0
197,6.045260621644558,6.045260621644558,0
198,5.821713114234959,5.821713114234959,0
199,5.616579286263285,5.616579286263285,0
0,6.0474198710943,6.0474198710943,0
1,5.99476065235652,5.99476065235652,0
2,5.9209944911141905,5.9209944911141905,0
3,5.8304681264141935,5.8304681264141935,0
4,5.7279077915277945,5.7279077915277945,0
5,5.618273445653146,5.618273445653146,0
6,5.5066556730351595,5.5066556730351595,0
7,5.398183702624323,5.398183702624323,0
8,5.2979051796686605,5.2979051796686605,0
9,5.2106007298606185,5.2106007298606185,0
10,5.140517351778618,5.140517351778618,0
11,5.091052118750852,5.091052118750852,0
12,5.064487441210379,5.064487441210379,0
13,5.0619175113537995,5.0619175113537995,0
14,5.083348687261054,5.083348687261054,0
15,5.127816664257261,5.127816664257261,0
16,5.193657542671864,5.193657542671864,0
17,5.2784036836115815,5.2784036836115815,0
18,5.378795875188682,5.378795875188682,0
19,5.490994470914137,5.490994470914137,0
20,5.610811262743986,5.610811262743986,0
21,5.7339208419867616,5.7339208419867616,0
22,5.85604928754788,5.85604928754788,0
23,5.973143863862612,5.973143863862612,0
24,6.081509803406344,6.081509803406344,0
25,6.177908841957348,6.177908841957348,0
26,6.259622225939871,6.259622225939871,0
27,6.324484371298228,6.324484371298228,0
28,6.370894441156352,6.370894441156352,0
29,6.397812796319758,6.397812796319758,0
30,6.404748150530229,6.404748150530229,0
31,6.391739784844859,6.391739784844859,0
32,6.359337654464208,6.359337654464208,0
33,6.308581819957724,6.308581819957724,0
34,6.240981392931004,6.240981392931004,0
35,6.158492065480476,6.158492065480476,0
36,6.063490225147936,6.063490225147936,0
37,5.958740589112408,5.958740589112408,0
38,5.847353229056401,5.847353229056401,0
39,5.732724917791319,5.732724917791319,0
40,5.618459191856188,5.618459191856188,0
41,5.50825987512553,5.50825987512553,0
42,5.405794702143426,5.405794702143426,0
43,5.314529763228639,5.314529763228639,0
44,5.237542007792171,5.237542007792171,0
45,5.177325238035987,5.177325238035987,0
46,5.135612670664583,5.135612670664583,0
47,5.113242783971128,5.113242783971128,0
48,5.11009177387095,5.11009177387095,0
49,5.125085365555092,5.125085365555092,0
50,5.1562885388513156,5.1562885388513156,0
51,5.201058888174734,5.201058888174734,0
52,5.256241079159007,5.256241079159007,0
53,5.318377079153312,5.318377079153312,0
54,5.383909223766315,5.383909223766315,0
55,5.449359516081981,5.449359516081981,0
56,5.511476535255229,5.511476535255229,0
57,5.567348430893195,5.567348430893195,0
58,5.614485199568321,5.614485199568321,0
59,5.650875637278052,5.650875637278052,0
60,5.6750246927736026,5.6750246927736026,0
61,5.685976204913115,5.685976204913115,0
62,5.68332478549899,5.68332478549899,0
63,5.667219244864175,5.667219244864175,0
64,5.638358596141007,5.638358596141007,0
65,5.597980350256331,5.597980350256331,0
66,5.547839519747426,5.547839519747426,0
67,5.490175493155363,5.490175493155363,0
68,5.427662799428068,5.427662799428068,0
69,5.363340952166434,5.363340952166434,0
70,5.300518412775784,5.300518412775784,0
71,5.242646774821949,5.242646774821949,0
72,5.193164135073888,5.193164135073888,0
73,5.155311593441273,5.155311593441273,0
74,5.1319334991807635,5.1319334991807635,0
75,5.125279093710428,5.125279093710428,0
76,5.136828714790599,5.136828714790599,0
77,5.167169732172101,5.167169732172101,0
78,5.215943632290363,5.215943632290363,0
79,5.281874545737612,5.281874545737612,0
80,5.362873181234848,5.362873181234848,0
81,5.456195500367177,5.456195500367177,0
82,5.558629042095649,5.558629042095649,0
83,5.666682243694627,5.666682243694627,0
84,5.776759300005667,5.776759300005667,0
85,5.8853108170269905,5.8853108170269905,0
86,5.988956684961917,5.988956684961917,0
87,6.084581809792978,6.084581809792978,0
88,6.1694078126477505,6.1694078126477505,0
89,6.241044894617703,6.241044894617703,0
