step,distance_to_target,mae,collisions
82,5.578695520406984,5.578695520406984,0
83,5.785921897780373,5.785921897780373,0
84,6.0088032018171305,6.0088032018171305,0
85,6.236020970265018,6.236020970265018,0
86,6.457428869537291,6.457428869537291,0
87,6.664233742988334,6.664233742988334,0
88,6.849028236634129,6.849028236634129,0
89,7.005750341158332,7.005750341158332,0
90,7.129616137566084,7.129616137566084,0
91,7.2170512882767905,7.2170512882767905,0
92,7.265633778932391,7.265633778932391,0
93,7.2740531405323585,7.2740531405323585,0
94,7.242087860809949,7.242087860809949,0
95,7.170601328623206,7.170601328623206,0
96,7.061556301943908,7.061556301943908,0
97,6.918047697001202,6.918047697001202,0
98,6.7443526671248275,6.7443526671248275,0
99,6.545994492476276,6.545994492476276,0
100,6.329811372186337,6.329811372186337,0
101,6.1040110155927625,6.1040110155927625,0
102,5.878175069463964,5.878175069463964,0
103,5.663152675252125,5.663152675252125,0
104,5.470751261942045,5.470751261942045,0
105,5.313107074600871,5.313107074600871,0
106,5.2016433171512855,5.2016433171512855,0
107,5.1456819056273515,5.1456819056273515,0
108,5.15104626852866,5.15104626852866,0
109,5.219124628844412,5.219124628844412,0
110,5.346706685242321,5.346706685242321,0
111,5.5266191923692825,5.5266191923692825,0
112,5.748899063403128,5.748899063403128,0
113,6.002109984384075,6.002109984384075,0
114,6.27448710774886,6.27448710774886,0
115,6.5547517403875,6.5547517403875,0
116,6.832585371197821,6.832585371197821,0
117,7.0988437488255665,7.0988437488255665,0
118,7.345611718179691,7.345611718179691,0
119,7.5661777160791415,7.5661777160791415,0
120,7.754976999769588,7.754976999769588,0
121,7.907529801240188,7.907529801240188,0
122,8.020386533481163,8.020386533481163,0
123,8.091084604221132,8.091084604221132,0
124,8.118117804290499,8.118117804290499,0
125,8.10091786773843,8.10091786773843,0
126,8.039847580872763,8.039847580872763,0
127,7.936205135165455,7.936205135165455,0
128,7.792239907358435,7.792239907358435,0
129,7.611180226294116,7.611180226294116,0
130,7.39727361293772,7.39727361293772,0
131,7.155838914862069,7.155838914862069,0
132,6.8933267571237185,6.8933267571237185,0
133,6.6173782319522045,6.6173782319522045,0
134,6.336859459241711,6.336859459241711,0
135,6.061829182646201,6.061829182646201,0
136,5.803368393891317,5.803368393891317,0
137,5.573175743786921,5.573175743786921,0
138,5.382838612719377,5.382838612719377,0
139,5.242761102813819,5.242761102813819,0
140,5.160867973042902,5.160867973042902,0
141,5.141364801866898,5.141364801866898,0
142,5.183935425827176,5.183935425827176,0
143,5.283690378368756,5.283690378368756,0
144,5.4319487527071395,5.4319487527071395,0
145,5.617602691288824,5.617602691288824,0
146,5.828562495149026,5.828562495149026,0
147,6.052883512887427,6.052883512887427,0
148,6.279473133727415,6.279473133727415,0
149,6.4984575066473385,6.4984575066473385,0
150,6.701324256207484,6.701324256207484,0
151,6.8809372338187655,6.8809372338187655,0
152,7.031489676427805,7.031489676427805,0
153,7.148436576921275,7.148436576921275,0
154,7.228428642070345,7.228428642070345,0
155,7.269258623971449,7.269258623971449,0
156,7.269824424224621,7.269824424224621,0
157,7.230110360841362,7.230110360841362,0
158,7.151186880833099,7.151186880833099,0
159,7.035228733319333,7.035228733319333,0
160,6.885551368880937,6.885551368880937,0
161,6.706664283900869,6.706664283900869,0
162,6.504337122298176,6.504337122298176,0
163,6.285668077799866,6.285668077799866,0
164,6.059132566744511,6.059132566744511,0
165,5.834571411548657,5.834571411548657,0
166,5.623051618522923,5.623051618522923,0
167,5.436503636484565,5.436503636484565,0
168,5.2870225338388535,5.2870225338388535,0
169,5.185758969470705,5.185758969470705,0
170,5.1414904751574255,5.1414904751574255,0
171,5.15924342667878,5.15924342667878,0
172,5.239471968278254,5.239471968278254,0
173,5.3780795740426255,5.3780795740426255,0
174,5.5672117250738555,5.5672117250738555,0
175,5.796500298878638,5.796500298878638,0
176,6.054369285421311,6.054369285421311,0
177,6.329113732678825,6.329113732678825,0
178,6.609633476917983,6.609633476917983,0
179,6.8858424894409715,6.8858424894409715,0
180,7.1488435523497715,7.1488435523497715,0
181,7.390963646716551,7.390963646716551,0
182,7.605720988237986,7.605720988237986,0
183,7.787766947554915,7.787766947554915,0
184,7.932825654194783,7.932825654194783,0
185,8.037641657579131,8.037641657579131,0
186,8.09993938573994,8.09993938573994,0
187,8.118395053680203,8.118395053680203,0
188,8.092620556803869,8.092620556803869,0
189,8.023158784245043,8.023158784245043,0
190,7.911490148246662,7.911490148246662,0
191,7.760050605155561,7.760050605155561,0
192,7.572261754760402,7.572261754760402,0
193,7.352573379852401,7.352573379852401,0
194,7.106517419891124,7.106517419891124,0
195,6.840768817114929,6.840768817114929,0
196,6.563201248685969,6.563201248685969,0
197,6.2829121756737525,6.2829121756737525,0
198,6.010169994787301,6.010169994787301,0
199,5.756208291644081,5.756208291644081,0
0,6.942091371524781,6.942091371524781,0
1,6.867433240730509,6.867433240730509,0
2,6.761382814184109,6.761382814184109,0
3,6.62892242572786,6.62892242572786,0
4,6.475528939475942,6.475528939475942,0
5,6.307010345890736,6.307010345890736,0
6,6.12937118507771,6.12937118507771,0
7,5.948700185636308,5.948700185636308,0
8,5.771071736354301,5.771071736354301,0
9,5.6024502629196125,5.6024502629196125,0
10,5.448582165548575,5.448582165548575,0
11,5.314852925817006,5.314852925817006,0
12,5.20608266567144,5.20608266567144,0
13,5.126244106272021,5.126244106272021,0
14,5.078124402631371,5.078124402631371,0
15,5.06301296367966,5.06301296367966,0
16,5.080534055344256,5.080534055344256,0
17,5.128676156618909,5.128676156618909,0
18,5.203967493478541,5.203967493478541,0
19,5.301738780093313,5.301738780093313,0
20,5.416449583606153,5.416449583606153,0
21,5.542066467535466,5.542066467535466,0
22,5.67244400066187,5.67244400066187,0
23,5.801657441648049,5.801657441648049,0
24,5.924258469100738,5.924258469100738,0
25,6.0354489326963785,6.0354489326963785,0
26,6.131183565894422,6.131183565894422,0
27,6.208219318818569,6.208219318818569,0
28,6.264128948908042,6.264128948908042,0
29,6.297293225176095,6.297293225176095,0
30,6.306882091713697,6.306882091713697,0
31,6.2928316007719705,6.2928316007719705,0
32,6.255820635058621,6.255820635058621,0
33,6.19724922536923,6.19724922536923,0
34,6.11921834299344,6.11921834299344,0
35,6.024509121335587,6.024509121335587,0
36,5.916557296805081,5.916557296805081,0
37,5.799416098273942,5.799416098273942,0
38,5.677697879826249,5.677697879826249,0
39,5.55648185505756,5.55648185505756,0
40,5.44117328775111,5.44117328775111,0
41,5.3373000661751195,5.3373000661751195,0
42,5.250237966931266,5.250237966931266,0
43,5.184868340650245,5.184868340650245,0
44,5.145192505267248,5.145192505267248,0
45,5.1339535415916115,5.1339535415916115,0
46,5.152339214387027,5.152339214387027,0
47,5.199841872022825,5.199841872022825,0
48,5.274317810484506,5.274317810484506,0
49,5.372229539441918,5.372229539441918,0
50,5.489004352854538,5.489004352854538,0
51,5.619428262641654,5.619428262641654,0
52,5.7580116889044195,5.7580116889044195,0
53,5.899291899637654,5.899291899637654,0
54,6.038061851127758,6.038061851127758,0
55,6.16953078729981,6.16953078729981,0
56,6.2894294005108735,6.2894294005108735,0
57,6.394074032765234,6.394074032765234,0
58,6.480402867535358,6.480402867535358,0
59,6.545994276657047,6.545994276657047,0
60,6.589074616175978,6.589074616175978,0
61,6.608520340286848,6.608520340286848,0
62,6.603857447349274,6.603857447349274,0
63,6.575259904090505,6.575259904090505,0
64,6.523547650282887,6.523547650282887,0
65,6.450183882467568,6.450183882467568,0
66,6.357270368830695,6.357270368830695,0
67,6.247538384527194,6.247538384527194,0
68,6.124331328983645,6.124331328983645,0
69,5.991573114154963,5.991573114154963,0
70,5.853714074833985,5.853714074833985,0
71,5.715643828838482,5.715643828838482,0
72,5.58255903834525,5.58255903834525,0
73,5.459774733115963,5.459774733115963,0
74,5.35247242637234,5.35247242637234,0
75,5.265388284802435,5.265388284802435,0
76,5.202461076182212,5.202461076182212,0
77,5.166481618663949,5.166481618663949,0
78,5.158806762444219,5.158806762444219,0
79,5.179206482819722,5.179206482819722,0
80,5.225887139776924,5.225887139776924,0
81,5.295684045202561,5.295684045202561,0
82,5.3843726631284055,5.3843726631284055,0
83,5.487032015747576,5.487032015747576,0
84,5.598402115485826,5.598402115485826,0
85,5.713196029511262,5.713196029511262,0
86,5.8263475650362535,5.8263475650362535,0
87,5.933192443311341,5.933192443311341,0
88,6.029591488886097,6.029591488886097,0
89,6.112008814906349,6.112008814906349,0
90,6.177558091195266,6.177558091195266,0
91,6.224027881103732,6.224027881103732,0
92,6.249894271512037,6.249894271512037,0
93,6.25432641733564,6.25432641733564,0
94,6.237188464702765,6.237188464702765,0
95,6.199039588407812,6.199039588407812,0
96,6.1411324178609465,6.1411324178609465,0
97,6.065408715320399,6.065408715320399,0
98,5.97448958627514,5.97448958627514,0
99,5.8716555489527975,5.8716555489527975,0
100,5.760809363130263,5.760809363130263,0
101,5.646411725390087,5.646411725390087,0
102,5.533377313747527,5.533377313747527,0
103,5.426917465802166,5.426917465802166,0
104,5.332318158417947,5.332318158417947,0
105,5.254650477372947,5.254650477372947,0
106,5.198426565854775,5.198426565854775,0
107,5.167234658896208,5.167234658896208,0
108,5.163406357524565,5.163406357524565,0
109,5.187780109290721,5.187780109290721,0
110,5.239616650518371,5.239616650518371,0
111,5.316687712041981,5.316687712041981,0
112,5.415511438394007,5.415511438394007,0
113,5.531675478521391,5.531675478521391,0
114,5.660185130069913,5.660185130069913,0
115,5.795789072377514,5.795789072377514,0
116,5.933254908465656,5.933254908465656,0
117,6.067583940255478,6.067583940255478,0
118,6.194167018619774,6.194167018619774,0
119,6.308890462421201,6.308890462421201,0
120,6.408203667796301,6.408203667796301,0
121,6.489159607520353,6.489159607520353,0
122,6.549437472499729,6.549437472499729,0
123,6.587354347741124,6.587354347741124,0
124,6.601870654092963,6.601870654092963,0
125,6.592592343876291,6.592592343876291,0
126,6.559771499572853,6.559771499572853,0
127,6.50430592492857,6.50430592492857,0
128,6.427737369546928,6.427737369546928,0
129,6.332247012615038,6.332247012615038,0
130,6.220645575502917,6.220645575502917,0
131,6.09635379244755,6.09635379244755,0
132,5.963366881950492,5.963366881950492,0
133,5.826194253447989,5.826194253447989,0
134,5.689763423173881,5.689763423173881,0
135,5.559275990994193,5.559275990994193,0
136,5.440005139555022,5.440005139555022,0
137,5.337030395370745,5.337030395370745,0
138,5.254917728396739,5.254917728396739,0
139,5.197370893268893,5.197370893268893,0
140,5.166899672027417,5.166899672027417,0
141,5.164565329335803,5.164565329335803,0
142,5.189862176460612,5.189862176460612,0
143,5.240767481288122,5.240767481288122,0
144,5.313947786662053,5.313947786662053,0
145,5.405072817767204,5.405072817767204,0
146,5.509174978229439,5.509174978229439,0
147,5.620999319378805,5.620999319378805,0
148,5.7353060530507065,5.7353060530507065,0
149,5.847107813407505,5.847107813407505,0
150,5.951840945481191,5.951840945481191,0
151,6.045480490040598,6.045480490040598,0
152,6.124612342421074,6.124612342421074,0
153,6.186475573624833,6.186475573624833,0
154,6.228985476780583,6.228985476780583,0
155,6.250745061644047,6.250745061644047,0
156,6.251050170535704,6.251050170535704,0
157,6.229891321854439,6.229891321854439,0
158,6.187953730487396,6.187953730487396,0
159,6.126615523544058,6.126615523544058,0
160,6.047942741644701,6.047942741644701,0
161,5.954678066571407,5.954678066571407,0
162,5.850218158435835,5.850218158435835,0
163,5.738571942647289,5.738571942647289,0
164,5.6242893406324335,5.6242893406324335,0
165,5.512347483351362,5.512347483351362,0
166,5.407980896346684,5.407980896346684,0
167,5.316445865560556,5.316445865560556,0
168,5.242719485991879,5.242719485991879,0
169,5.1911508633906065,5.1911508633906065,0
170,5.165101966396763,5.165101966396763,0
171,5.1666327623985895,5.1666327623985895,0
172,5.196292300701698,5.196292300701698,0
173,5.253064633271494,5.253064633271494,0
174,5.334482173517403,5.334482173517403,0
175,5.436875507535258,5.436875507535258,0
176,5.5557021592650155,5.5557021592650155,0
177,5.685894699457079,5.685894699457079,0
178,5.8221821138843355,5.8221821138843355,0
179,5.959357454354777,5.959357454354777,0
180,6.092482743787402,6.092482743787402,0
181,6.217034916617204,6.217034916617204,0
182,6.329003243815206,6.329003243815206,0
183,6.42495048488042,6.42495048488042,0
184,6.502048928063553,6.502048928063553,0
185,6.558100200999484,6.558100200999484,0
186,6.591545294678016,6.591545294678016,0
187,6.601469130676558,6.601469130676558,0
188,6.587602343476727,6.587602343476727,0
189,6.550321684990467,6.550321684990467,0
190,6.490649442325025,6.490649442325025,0
191,6.410251318603858,6.410251318603858,0
192,6.311431180876671,6.311431180876671,0
193,6.197119757785324,6.197119757785324,0
194,6.0708526369593825,6.0708526369593825,0
195,5.936730729398014,5.936730729398014,0
196,5.79935391062655,5.79935391062655,0
197,5.663716381170955,5.663716381170955,0
198,5.5350515548183274,5.5350515548183274,0
199,5.418616748516353,5.418616748516353,0
0,6.765466251856095,6.765466251856095,0
1,6.687007741837273,6.687007741837273,0
2,6.575313692653711,6.575313692653711,0
3,6.435483880416954,6.435483880416954,0
4,6.2732393486123765,6.2732393486123765,0
5,6.094893195374453,6.094893195374453,0
6,5.907399633884186,5.907399633884186,0
7,5.718423315219146,5.718423315219146,0
8,5.5363580217388515,5.5363580217388515,0
9,5.370207982914146,5.370207982914146,0
10,5.229227297634812,5.229227297634812,0
11,5.122230808044002,5.122230808044002,0
12,5.056609840749514,5.056609840749514,0
13,5.037309441871102,5.037309441871102,0
14,5.066164509076427,5.066164509076427,0
15,5.1418701634116575,5.1418701634116575,0
16,5.260508603605143,5.260508603605143,0
17,5.416141098517314,5.416141098517314,0
18,5.60136243546375,5.60136243546375,0
19,5.8078717144109495,5.8078717144109495,0
20,6.0270432377750325,6.0270432377750325,0
21,6.250431260765325,6.250431260765325,0
22,6.4701469161892975,6.4701469161892975,0
23,6.679095360385942,6.679095360385942,0
24,6.871097739201588,6.871097739201588,0
25,7.040933691437652,7.040933691437652,0
26,7.18433612265727,7.18433612265727,0
27,7.297961381986543,7.297961381986543,0
28,7.37934986640459,7.37934986640459,0
29,7.426886019771563,7.426886019771563,0
30,7.439762687858404,7.439762687858404,0
31,7.417952337593639,7.417952337593639,0
32,7.362186209807713,7.362186209807713,0
33,7.273941609510972,7.273941609510972,0
34,7.155436900581405,7.155436900581405,0
35,7.009633060619832,7.009633060619832,0
36,6.840239550679249,6.840239550679249,0
37,6.651720390803706,6.651720390803706,0
38,6.449293276417044,6.449293276417044,0
39,6.238909939338273,6.238909939338273,0
40,6.027199718609207,6.027199718609207,0
41,5.821351378062271,5.821351378062271,0
42,5.6289032444253415,5.6289032444253415,0
43,5.457413526064195,5.457413526064195,0
44,5.313997199086566,5.313997199086566,0
45,5.204748018002621,5.204748018002621,0
46,5.134114756657194,5.134114756657194,0
47,5.104358164620144,5.104358164620144,0
48,5.115241337358131,5.115241337358131,0
49,5.164054215543713,5.164054215543713,0
50,5.245957391315288,5.245957391315288,0
51,5.354535789573328,5.354535789573328,0
52,5.482429061227984,5.482429061227984,0
53,5.621929531667645,5.621929531667645,0
54,5.765477504792854,5.765477504792854,0
55,5.906024164615762,5.906024164615762,0
56,6.037266313370359,6.037266313370359,0
57,6.153778017559163,6.153778017559163,0
58,6.25107083620173,6.25107083620173,0
59,6.3256111057041124,6.3256111057041124,0
60,6.374815516861284,6.374815516861284,0
61,6.397038924097141,6.397038924097141,0
62,6.3915626427153605,6.3915626427153605,0
63,6.3585875745399925,6.3585875745399925,0
64,6.299233860179514,6.299233860179514,0
65,6.215546712988924,6.215546712988924,0
66,6.110505953085037,6.110505953085037,0
67,5.988033837393711,5.988033837393711,0
68,5.852991417646399,5.852991417646399,0
69,5.711147451357368,5.711147451357368,0
70,5.569096276438525,5.569096276438525,0
71,5.434094257133084,5.434094257133084,0
72,5.313783080825939,5.313783080825939,0
73,5.215778359315055,5.215778359315055,0
74,5.147127513769096,5.147127513769096,0
75,5.113679622227308,5.113679622227308,0
76,5.119453402672246,5.119453402672246,0
77,5.166128280676844,5.166128280676844,0
78,5.252802644389032,5.252802644389032,0
79,5.37612020103777,5.37612020103777,0
80,5.530734066520139,5.530734066520139,0
81,5.709948448015311,5.709948448015311,0
82,5.906360700982247,5.906360700982247,0
83,6.112397088252037,6.112397088252037,0
84,6.320708272124944,6.320708272124944,0
85,6.524432940430455,6.524432940430455,0
86,6.717356383581586,6.717356383581586,0
87,6.893994845010682,6.893994845010682,0
88,7.049632608330065,7.049632608330065,0
89,7.180331978681317,7.180331978681317,0
90,7.282929656485353,7.282929656485353,0
91,7.355027797896132,7.355027797896132,0
92,7.3949844892542425,7.3949844892542425,0
93,7.401906135167017,7.401906135167017,0
94,7.375642968587461,7.375642968587461,0
95,7.316788176451596,7.316788176451596,0
96,7.226680706863807,7.226680706863807,0
97,7.107411442453581,7.107411442453581,0
98,6.961831857188978,6.961831857188978,0
99,6.793563256090318,6.793563256090318,0
100,6.607002900625308,6.607002900625308,0
101,6.407320356849288,6.407320356849288,0
102,6.200432903132819,6.200432903132819,0
103,5.992942719511528,5.992942719511528,0
104,5.79201157880251,5.79201157880251,0
105,5.605143111926514,5.605143111926514,0
106,5.439842651643223,5.439842651643223,0
107,5.303136487392493,5.303136487392493,0
108,5.200965453943665,5.200965453943665,0
109,5.137531695196499,5.137531695196499,0
110,5.114754560865112,5.114754560865112,0
111,5.132007669468218,5.132007669468218,0
112,5.18621315662138,5.18621315662138,0
113,5.272240320121431,5.272240320121431,0
114,5.383490221793712,5.383490221793712,0
115,5.512537714414094,5.512537714414094,0
116,5.651721364580923,5.651721364580923,0
117,5.793613845303709,5.793613845303709,0
118,5.9313528263872985,5.9313528263872985,0
119,6.058846644563212,6.058846644563212,0
120,6.170885110249525,6.170885110249525,0
121,6.263187718497942,6.263187718497942,0
122,6.332415845371551,6.332415845371551,0
123,6.376167714759845,6.376167714759845,0
124,6.392968037509444,6.392968037509444,0
125,6.382259187692924,6.382259187692924,0
126,6.3443974003352075,6.3443974003352075,0
127,6.280655161429885,6.280655161429885,0
128,6.19322905144586,6.19322905144586,0
129,6.0852501380501005,6.0852501380501005,0
130,5.960790927860693,5.960790927860693,0
131,5.824858255739517,5.824858255739517,0
132,5.683354983455546,5.683354983455546,0
133,5.542985597672016,5.542985597672016,0
134,5.411074241623255,5.411074241623255,0
135,5.295263400947471,5.295263400947471,0
136,5.20307394286779,5.20307394286779,0
137,5.141337461879131,5.141337461879131,0
138,5.115557832006984,5.115557832006984,0
139,5.129304757869348,5.129304757869348,0
140,5.18376613785204,5.18376613785204,0
141,5.27758033187576,5.27758033187576,0
142,5.40701920835165,5.40701920835165,0
143,5.5664785961635594,5.5664785961635594,0
144,5.749120802744208,5.749120802744208,0
145,5.947501708619035,5.947501708619035,0
146,6.154083844131547,6.154083844131547,0
147,6.361607850168649,6.361607850168649,0
148,6.563335305345762,6.563335305345762,0
149,6.7531918724742575,6.7531918724742575,0
150,6.925841581246169,6.925841581246169,0
151,7.07671809632521,7.07671809632521,0
152,7.202031796883886,7.202031796883886,0
153,7.2987650561860296,7.2987650561860296,0
154,7.364663234958871,7.364663234958871,0
155,7.398225622557797,7.398225622557797,0
156,7.398698538679404,7.398698538679404,0
157,7.366071647909789,7.366071647909789,0
158,7.30107789520701,7.30107789520701,0
159,7.205197065575836,7.205197065575836,0
160,7.080662569497966,7.080662569497966,0
161,6.930470421683364,6.930470421683364,0
162,6.75838823969039,6.75838823969039,0
163,6.568960099725034,6.568960099725034,0
164,6.367499854483103,6.367499854483103,0
165,6.160060702532587,6.160060702532587,0
166,5.95336241145851,5.95336241145851,0
167,5.754650554651453,5.754650554651453,0
168,5.571456964118009,5.571456964118009,0
169,5.411232054022761,5.411232054022761,0
170,5.280835217321449,5.280835217321449,0
171,5.18591006696481,5.18591006696481,0
172,5.130242432462128,5.130242432462128,0
173,5.115267088662419,5.115267088662419,0
174,5.139876360076611,5.139876360076611,0
175,5.200574867824148,5.200574867824148,0
176,5.291915240203878,5.291915240203878,0
177,5.407098978604123,5.407098978604123,0
178,5.538616016412346,5.538616016412346,0
179,5.6788173226025265,5.6788173226025265,0
180,5.8203607712997085,5.8203607712997085,0
181,5.956517548322677,5.956517548322677,0
182,6.081357692697026,6.081357692697026,0
183,6.189846602974695,6.189846602974695,0
184,6.277884363355057,6.277884363355057,0
185,6.3423132130002635,6.3423132130002635,0
186,6.380910592352602,6.380910592352602,0
187,6.392378577824901,6.392378577824901,0
188,6.376335804992123,6.376335804992123,0
189,6.333314853178233,6.333314853178233,0
190,6.264765888440723,6.264765888440723,0
191,6.173065466143255,6.173065466143255,0
192,6.0615271132399196,6.0615271132399196,0
193,5.934406969489417,5.934406969489417,0
194,5.796892747160969,5.796892747160969,0
195,5.655057323183679,5.655057323183679,0
196,5.515750270704251,5.515750270704251,0
197,5.386394590294293,5.386394590294293,0
198,5.274657447845694,5.274657447845694,0
199,5.187979665667234,5.187979665667234,0
0,6.699274386147893,6.699274386147893,0
1,6.616987960197367,6.616987960197367,0
2,6.501051965903934,6.501051965903934,0
3,6.357756384041419,6.357756384041419,0
4,6.194016866597283,6.194016866597283,0
5,6.017201328402421,6.017201328402421,0
6,5.834999582263026,5.834999582263026,0
7,5.655297283714355,5.655297283714355,0
8,5.486019234645823,5.486019234645823,0
9,5.334910644393621,5.334910644393621,0
10,5.2092346952501805,5.2092346952501805,0
11,5.115388659452958,5.115388659452958,0
12,5.058467010620263,5.058467010620263,0
13,5.041814351167361,5.041814351167361,0
14,5.066708598011831,5.066708598011831,0
15,5.13222990307492,5.13222990307492,0
16,5.235304938950836,5.235304938950836,0
17,5.370999363042284,5.370999363042284,0
18,5.5329878470393545,5.5329878470393545,0
19,5.714100494110651,5.714100494110651,0
20,5.90684567968922,5.90684567968922,0
21,6.103845772218935,6.103845772218935,0
22,6.298156548805886,6.298156548805886,0
23,6.483473507220135,6.483473507220135,0
24,6.654247930518908,6.654247930518908,0
25,6.805739926656927,6.805739926656927,0
26,6.934031804271726,6.934031804271726,0
27,7.036018985850996,7.036018985850996,0
28,7.109390002742391,7.109390002742391,0
29,7.152602815644943,7.152602815644943,0
30,7.164861747922853,7.164861747922853,0
31,7.14609740959358,7.14609740959358,0
32,7.096950785913225,7.096950785913225,0
33,7.018761861562516,7.018761861562516,0
34,6.913562490056666,6.913562490056666,0
35,6.784072462183597,6.784072462183597,0
36,6.633696634158751,6.633696634158751,0
37,6.466519272302563,6.466519272302563,0
38,6.287289157364755,6.287289157364755,0
39,6.101385222143445,6.101385222143445,0
40,5.914747613762781,5.914747613762781,0
41,5.733753909626681,5.733753909626681,0
42,5.565017147310914,5.565017147310914,0
43,5.415085745950249,5.415085745950249,0
44,5.290040587438228,5.290040587438228,0
45,5.195013913534587,5.195013913534587,0
46,5.133693251784883,5.133693251784883,0
47,5.107906949630899,5.107906949630899,0
48,5.117394499812503,5.117394499812503,0
49,5.159827560489788,5.159827560489788,0
50,5.231076787278858,5.231076787278858,0
51,5.325654244107929,5.325654244107929,0
52,5.43723178377348,5.43723178377348,0
53,5.559143123818633,5.559143123818633,0
54,5.684806860394072,5.684806860394072,0
55,5.808043426885267,5.808043426885267,0
56,5.923288252293618,5.923288252293618,0
57,6.025720123198643,6.025720123198643,0
58,6.111328931013248,6.111328931013248,0
59,6.176944887467318,6.176944887467318,0
60,6.220246181685225,6.220246181685225,0
61,6.23975668169131,6.23975668169131,0
62,6.234840859409862,6.234840859409862,0
63,6.20569984365557,6.20569984365557,0
64,6.153370098354825,6.153370098354825,0
65,6.079724232443272,6.079724232443272,0
66,5.987471392139542,5.987471392139542,0
67,5.880152107730789,5.880152107730789,0
68,5.762118992703617,5.762118992703617,0
69,5.638490184600654,5.638490184600654,0
70,5.5150572701863405,5.5150572701863405,0
71,5.398125042676623,5.398125042676623,0
72,5.294259725269439,5.294259725269439,0
73,5.209930098200871,5.209930098200871,0
74,5.151048051504954,5.151048051504954,0
75,5.122452762491709,5.122452762491709,0
76,5.127423198380578,5.127423198380578,0
77,5.167321465292731,5.167321465292731,0
78,5.24144951837246,5.24144951837246,0
79,5.347151491625854,5.347151491625854,0
80,5.480130318529809,5.480130318529809,0
81,5.634895367259107,5.634895367259107,0
82,5.805242991371054,5.805242991371054,0
83,5.9846932034863505,5.9846932034863505,0
84,6.16684091078217,6.16684091078217,0
85,6.345611420848859,6.345611420848859,0
86,6.515430289973927,6.515430289973927,0
87,6.671326702523703,6.671326702523703,0
88,6.808990501251008,6.808990501251008,0
