0,1
1.3657763,6.9091997
1.4812248,6.7704387
1.6403255,6.566815
1.8332896,6.3022704
2.0503125,5.9813523
2.2817674,5.609142
2.5183675,5.1911893
2.7513049,4.733448
2.9723694,4.242207
3.1740632,3.7240171
3.3497238,3.1855984
3.4936798,2.6337204
3.6014585,2.0750396
3.670065,1.5158957
3.6983154,0.9620935
3.6871433,0.41873154
3.639704,-0.10985672
3.5611134,-0.6200405
3.4578292,-1.1087521
3.3368983,-1.5733125
3.2052977,-2.011252
3.0694857,-2.4201608
2.9351487,-2.7975967
2.8070908,-3.1410477
2.689209,-3.447947
2.5845249,-3.715718
2.4952383,-3.9418402
2.4228003,-4.123921
2.3679883,-4.259772
2.3309872,-4.3474774
2.3114686,-4.3854656
2.308669,-4.372561
2.3214676,-4.308039
2.3484585,-4.191665
2.3880231,-4.023727
2.4383974,-3.805058
2.497736,-3.537049
2.5641723,-3.221654
2.635874,-2.8613853
2.7110927,-2.4593008
2.7882073,-2.0189822
2.8657594,-1.5445073
2.9424815,-1.0404125
3.017313,-0.5116492
3.0894082,0.036468256
3.1581333,0.5983206
3.223052,1.1680498
3.283905,1.7396307
3.340581,2.3069484
3.3930821,2.8638792
3.441491,3.4043732
3.4859345,3.9225361
3.5265536,4.412711
3.563475,4.8695507
3.596791,5.2880898
3.6265452,5.663804
3.6527236,5.9926643
3.675252,6.27118
3.6940007,6.4964375
3.7087905,6.6661224
3.7194047,6.7785416
3.7256007,6.832631
3.7271273,6.8279595
3.7237391,6.7647233
3.715212,6.6437345
3.70136,6.466404
3.682047,6.234717
3.6572006,5.9512043
3.6268225,5.6189117
3.590996,5.2413583
3.5498912,4.8224983
3.5037684,4.366677
3.452978,3.8785815
3.3979566,3.363195
3.3392239,2.8257432
3.2773724,2.2716455
3.2130597,1.7064599
3.146996,1.1358316
3.079932,0.5654386
3.012644,0.0009392826
2.9459217,-0.55208075
2.880552,-1.0881604
2.8173075,-1.6020138
2.7569325,-2.0885804
2.700131,-2.543071
2.6475568,-2.9610155
2.5998049,-3.338303
2.5574026,-3.6712244
2.5208046,-3.9565055
2.4903889,-4.191342
2.466453,-4.3734264
2.4492135,-4.5009713
2.4388046,-4.57273
2.4352808,-4.588007
2.4386184,-4.5466676
2.4487174,-4.449141
2.4654067,-4.2964163
2.4884474,-4.0900345
2.517538,-3.8320727
2.55232,-3.5251255
2.5923815,-3.1722798
2.6372645,-2.7770836
2.6864698,-2.343512
2.7394624,-1.875927
2.7956774,-1.3790333
2.8545253,-0.857833
2.9153981,-0.3175735
2.9776733,0.23630439
3.0407212,0.7982214
3.1039088,1.3625163
3.166605,1.9235026
3.228187,2.4755263
3.2880442,3.0130227
3.3455834,3.5305724
3.4002347,4.022956
3.4514554,4.485206
3.4987352,4.912658
3.5416005,5.3009963
3.5796196,5.6462975
3.6124058,5.94507
3.6396217,6.1942873
3.6609833,6.3914213
3.6762621,6.534465
3.685288,6.6219525
3.687952,6.652974
3.6842067,6.6271863
3.6740682,6.5448117
3.657616,6.4066405
3.6349926,6.2140203
3.6064026,5.968843
3.572111,5.6735244
3.5324404,5.3309836
3.4877696,4.9446096
3.4385278,4.518229
3.3851922,4.05607
3.3282819,3.5627158
3.2683537,3.0430624
3.2059963,2.502268
3.141824,1.9457024
3.0764706,1.3788922
3.0105822,0.80746675
2.9448123,0.23710153
2.879813,-0.32653856
2.8162296,-0.87785584
2.7546937,-1.4113756
2.6958168,-1.9218009
2.640183,-2.4040656
2.5883448,-2.8533847
2.5408163,-3.2653024
2.4980686,-3.6357372
2.460524,-3.9610212
2.4285533,-4.2379384
2.4024708,-4.4637566
2.3825321,-4.6362534
2.3689308,-4.753741
2.3617976,-4.81508
2.3611982,-4.8196936
2.367133,-4.767572
2.3795369,-4.659272
2.398281,-4.495914
2.4231732,-4.2791677
2.4539597,-4.0112367
2.4903288,-3.6948378
2.5319128,-3.3331714
2.5782933,-2.9298909
2.6290033,-2.4890664
2.683534,-2.0151434
2.741338,-1.5128983
2.8018365,-0.9873908
2.864424,-0.4439131
2.9284742,0.112062685
2.9933472,0.67493963
3.0583947,1.2390519
3.1229675,1.7987213
3.1864212,2.3483143
3.248123,2.8822985
3.307458,3.3952973
3.3638346,3.8821447
3.416692,4.337936
3.4655042,4.7580776
3.509786,5.1383324
3.549097,5.474863
3.5830479,5.7642694
3.6113021,6.003622
3.633581,6.1904936
3.6496646,6.3229814
3.659397,6.3997264
3.6626835,6.4199286
3.6594963,6.383352
3.6498709,6.29033
3.6339083,6.1417603
3.6117725,5.939097
3.5836895,5.6843343
3.5499449,5.379988
3.5108814,5.029072
3.4668946,4.635063
3.4184299,4.2018723
3.365977,3.7338006
3.3100662,3.2354996
3.2512622,2.7119231
