step,agent_id,Kp,Ki,Kd,mae
61,0,3.4882640782743692,-1.4013409005478024,-3.2209592042583974,5.846458683292494
62,0,3.5828665513545275,-1.3772594841197132,-3.219971113149077,5.841724017881011
63,0,3.6778265852481127,-1.3539716141298412,-3.2184551907796415,5.813935830628977
64,0,3.7730680499225855,-1.3322629207745194,-3.2164618831686678,5.764296153743293
65,0,3.8684990126639605,-1.3127484681084751,-3.2142264940869065,5.6949769139679445
66,0,3.9639731142669916,-1.2958164798095821,-3.2121696446649732,5.609121760862303
67,0,4.059260541573167,-1.281602686829865,-3.210818954287097,5.5108392774372845
68,0,4.154062235727906,-1.269933377020061,-3.2107883102819326,5.405173473705185
69,0,4.248056123033166,-1.2602682128548621,-3.2130095283593985,5.298030274912537
70,0,4.340737769380212,-1.251947858929634,-3.219123926488683,5.19603148623456
71,0,4.4306181985884905,-1.245086387824267,-3.230845164982602,5.106264682185576
72,0,4.514756949618459,-1.2409034037031232,-3.2474394948314877,5.035905705598618
73,0,4.5909555573016405,-1.2402014966122805,-3.2649839934986087,4.99171508373423
74,0,4.661298455670476,-1.2429833217523991,-3.2791061117406937,4.979446207836805
75,0,4.731518434360623,-1.2523951689712702,-3.286922670444474,5.003242652542891
76,0,4.805417636409402,-1.27526025949046,-3.28751274548471,5.065143346665649
77,0,4.882335366681218,-1.3131779107265174,-3.283752126162872,5.164835510753587
78,0,4.960492001846433,-1.362628129404038,-3.2803639348223808,5.299738715562321
79,0,5.040154056623578,-1.4212898436002432,-3.281503505315632,5.465378512558966
80,0,5.122756423428655,-1.488613178115338,-3.2907939117960634,5.655918680544704
81,0,5.2060970682650805,-1.563122426252812,-3.3116861071996393,5.864717378962509
82,0,5.283740291371942,-1.6418683576397597,-3.34757079301402,6.084815719533604
83,0,5.351975472643971,-1.7218038561753928,-3.3991561879031362,6.309316631501898
84,0,5.41172588057816,-1.8011710318736731,-3.462328431438655,6.531650216318565
85,0,5.465472953394055,-1.8799501779489218,-3.5311858926527204,6.7457435041051514
86,0,5.515362584963441,-1.9587581056170165,-3.6012484331242742,6.946119662861636
87,0,5.562701249495149,-2.038203907292336,-3.670163047742099,7.1279500803797715
88,0,5.6081493105739355,-2.1187652769498526,-3.7371008966676893,7.287077585330809
89,0,5.652084274217486,-2.200770606379956,-3.80202733470127,7.420023527419501
90,0,5.694828962907195,-2.2843971299938857,-3.8652359370701017,7.5239868524034925
91,0,5.736728074029088,-2.3696797910146414,-3.9271225493960085,7.5968400081411716
92,0,5.77814725972712,-2.456532311718911,-3.9880950872413816,7.637124357932368
93,0,5.819453584030271,-2.544779290538281,-4.048543569874019,7.6440464708068525
94,0,5.8610033597797155,-2.6341960105113684,-4.108831254076213,7.61747592501811
95,0,5.903141150251031,-2.72455202518031,-4.169290253203362,7.557944873670242
96,0,5.946205781772733,-2.81565804509446,-4.230215319674462,7.466649404240456
97,0,5.99053786881268,-2.907413755636662,-4.291850925665349,7.345452531475872
98,0,6.036490688100457,-2.999849264603108,-4.354357251208276,7.196888354524957
99,0,6.08446298725903,-3.093149286787957,-4.417717949729413,7.024166319601738
100,0,6.134988179430366,-3.187652056198567,-4.481504605393857,6.83117344681804
101,0,6.188880538567901,-3.2838043245486914,-4.544348665755242,6.622470534263601
102,0,6.247306099161506,-3.381957863550633,-4.603041679840535,6.403275447291892
103,0,6.311597062274814,-3.4817215028218924,-4.652100892048329,6.179422436812149
104,0,6.382523683831096,-3.5814818787388503,-4.686457586716861,5.957281197667881
105,0,6.458834355697036,-3.680165511649102,-4.7052674584649505,5.74361417059505
106,0,6.537853492423892,-3.7775440189056098,-4.709273946713656,5.5453480427578485
107,0,6.617013795301318,-3.8718249845318495,-4.699195250179619,5.369239982221511
108,0,6.6945852767676115,-3.961109799426049,-4.679342209603638,5.221436005081375
109,0,6.770183933898807,-4.044904557149858,-4.65711939079687,5.106950017195828
110,0,6.844622118398547,-4.121448052208871,-4.637961666341871,5.029132138939872
111,0,6.918324699625373,-4.186462921183557,-4.623830187376589,4.989233133771622
112,0,6.99072908423841,-4.235325736086816,-4.614548476655036,4.986190689188431
113,0,7.061398787423968,-4.269206081610173,-4.606062850225717,5.016726655180748
114,0,7.130854783579707,-4.293843439873308,-4.5930529313720765,5.075738436830064
115,0,7.201043037697673,-4.314925153832883,-4.575131140891463,5.156866991978235
116,0,7.274444466456771,-4.336835044529289,-4.5553327428735795,5.253103625776894
117,0,7.353011658415198,-4.361628227960319,-4.536100067440421,5.357334894970293
118,0,7.4378064181655645,-4.389355669822544,-4.51821776131168,5.462771340967504
119,0,7.528873411938548,-4.419316676538438,-4.501178823653609,5.5632465326644125
120,0,7.625473437830806,-4.451112282555551,-4.483845362681896,5.65340228412254
121,0,7.726507289335132,-4.484822166245431,-4.465082502234727,5.728789350295797
122,0,7.830841785296798,-4.520708997827024,-4.444183627385646,5.785913308466624
123,0,7.9374523889273405,-4.558932413440198,-4.421012087035924,5.822249405375533
124,0,8.045434219762683,-4.599424031656236,-4.395932346824557,5.836242946315975
125,0,8.153948536142707,-4.641889010649175,-4.369634140525013,5.827305592785104
126,0,8.262147819623351,-4.685857278387994,-4.342923015598208,5.795813184643678
127,0,8.3691072370857,-4.730730106215924,-4.316504791621119,5.743107052253098
128,0,8.473802162334323,-4.775794793944806,-4.2907694431580605,5.671497579952512
129,0,8.57519462518394,-4.82019760934636,-4.265628326926381,5.584265299453636
130,0,8.67244086228311,-4.862898756843061,-4.240556087587029,5.485650349942296
131,0,8.76501920633018,-4.9027438285760585,-4.214925352726132,5.38081528851987
132,0,8.852560197934508,-4.938870591204614,-4.188375193867833,5.2757591844166045
133,0,8.934752276167274,-4.971382570546121,-4.1609185955114665,5.177154425322585
134,0,9.011723106727004,-5.001771825458855,-4.133047743011266,5.092076001938901
135,0,9.084359815344214,-5.032837507408113,-4.106088582668454,5.027602622972611
136,0,9.154344385489821,-5.068785724323243,-4.082303269077093,4.990294121285384
137,0,9.22432560287416,-5.115653087478131,-4.0631710423715415,4.985588211126104
138,0,9.296971840783954,-5.179641445260495,-4.0451255927421155,5.017207849157319
139,0,9.372537663206458,-5.261296247225255,-4.021956518534571,5.086716321201605
140,0,9.44967851601541,-5.3548772382549945,-3.9909909071959557,5.193352572636438
141,0,9.527526473626494,-5.455451500695199,-3.9525926264561715,5.3341865735289185
142,0,9.604794992133975,-5.561303791683168,-3.910632148627192,5.504519725017182
143,0,9.679336173459888,-5.674212006013841,-3.871275831256062,5.6984061677472395
144,0,9.750452628359199,-5.795760435145349,-3.8404616846330466,5.909182900623987
145,0,9.819181030616164,-5.924246219079942,-3.820923375207931,6.129931740792352
146,0,9.886496303603053,-6.056918961089105,-3.8119896140508356,6.353836411278056
147,0,9.952382093295455,-6.192334515135736,-3.812240847395733,6.574431951349263
148,0,10.016097320243716,-6.329801988881082,-3.821020745681599,6.785763615551132
149,0,10.076969018206,-6.468342241924256,-3.837554118605331,6.9824791176879835
150,0,10.134818756952882,-6.606995654385537,-3.8602662542928012,7.1598765404377165
151,0,10.189766643568873,-6.745330524723977,-3.8874270049948247,7.313925295642829
152,0,10.242039846256375,-6.883378458302468,-3.9176261378545316,7.441272182077027
153,0,10.29195204935968,-7.021427598875016,-3.949742893697694,7.539240186460773
154,0,10.339903937652707,-7.15987559882924,-3.9828304415661844,7.605824529127489
155,0,10.38635321892798,-7.299148169439286,-4.016052915723995,7.639688418409156
156,0,10.431771973147988,-7.439665910881013,-4.04864650872536,7.64015975953155
157,0,10.476609760895371,-7.58183522252366,-4.079881305815652,7.6072293874111185
158,0,10.521265039220452,-7.726033044140786,-4.109029638590291,7.541551035651687
159,0,10.566065257415175,-7.872560215275735,-4.135349950762466,7.4444430437277465
160,0,10.611271789297462,-8.021554392855615,-4.1580670075584205,7.317891596011772
161,0,10.657135562971234,-8.172881064098329,-4.176279827030376,7.1645549356045874
162,0,10.70398865826428,-8.326023993175477,-4.188734567733482,6.987767331651518
163,0,10.752249786630273,-8.479972568433732,-4.193630834119395,6.79154038034254
164,0,10.802146533504128,-8.633236986678094,-4.1889726137835535,6.580557211647857
165,0,10.853354478254914,-8.784356591384858,-4.173214430930093,6.360152067206109
166,0,10.905203243717551,-8.93223531274125,-4.145137316556648,6.13626335171546
167,0,10.95748289115727,-9.075789597909898,-4.104765913458541,5.915342936461532
168,0,11.011301202699542,-9.214551580231637,-4.054880066784099,5.7041995026266195
169,0,11.068857738748193,-9.348669481556863,-3.998836088003591,5.509751987531419
170,0,11.132616827264428,-9.47742853788659,-3.938408697964624,5.338675537839927
171,0,11.20429347641766,-9.598814559262246,-3.8751530079264196,5.196941989596993
172,0,11.283319683745503,-9.709757325332612,-3.8120013130921873,5.089290819018305
173,0,11.367030063644052,-9.80710575459525,-3.752693547876552,5.018707036436314
174,0,11.451754489913583,-9.892175217252225,-3.70092597511597,4.986017038191672
175,0,11.532453024759889,-9.968179916124791,-3.6589145241398366,4.98972496919049
176,0,11.60789872892201,-10.038719204347581,-3.626059255572036,5.026166254519942
177,0,11.68290894664824,-10.108093467634172,-3.598649128349498,5.089944258803394
178,0,11.763811456039548,-10.179865521471948,-3.5721174972224983,5.174521018732599
179,0,11.855167480185628,-10.257825319748372,-3.5429684938956054,5.272823169851163
180,0,11.958352806046605,-10.345501308422536,-3.509401639001444,5.377768701027108
181,0,12.072194682434201,-10.44442911176011,-3.4709069663751873,5.482669780499044
182,0,12.19449602253735,-10.553631325345487,-3.427763619469479,5.581506645790385
183,0,12.32311144657433,-10.670764629822225,-3.3807193013001235,5.669093100698413
184,0,12.456332640722394,-10.793472279887647,-3.3306804420519622,5.741163927435082
185,0,12.592866348102689,-10.919974838476628,-3.2784927124250682,5.794412945774957
186,0,12.73172222264111,-11.049091403465718,-3.224874575631693,5.826503964030537
187,0,12.872120993211865,-11.180079286079854,-3.1704362602997573,5.836069793040872
188,0,13.013421000912786,-11.312472705822438,-3.1157140107918533,5.822708606490285
189,0,13.155047060921788,-11.445959498267621,-3.061192412870005,5.786982462720787
190,0,13.296415256336331,-11.580289592128247,-3.0073157148528846,5.730419312111384
191,0,13.436852933838964,-11.71520041404292,-2.954501909213141,5.655516624829645
192,0,13.575512768700719,-11.850349878054113,-2.9031800264585765,5.565741164693109
193,0,13.71127605624497,-11.98524564979598,-2.8538687238562854,5.465514752746747
194,0,13.842652993276715,-12.119134624581784,-2.807280448274687,5.360169739471801
195,0,13.967796625569463,-12.250761826615781,-2.7643127525318416,5.255850756192631
196,0,14.08503077365458,-12.377910931687802,-2.72555091326125,5.159333275264785
197,0,14.194308238103986,-12.496973921637982,-2.6900032246578487,5.077729339067416
198,0,14.29861625470221,-12.603777711372823,-2.6541791902948173,5.018062974315652
199,0,14.402957329526544,-12.697531332354993,-2.6132596889603885,4.986725890694208
