step,distance_to_target,mae,collisions
55,5.445918225999287,5.445918225999287,0
56,5.5502329715507335,5.5502329715507335,0
57,5.644769742711052,5.644769742711052,0
58,5.724855771920813,5.724855771920813,0
59,5.786800572189744,5.786800572189744,0
60,5.827905652712786,5.827905652712786,0
61,5.846458683292494,5.846458683292494,0
62,5.841724017881011,5.841724017881011,0
63,5.813935830628977,5.813935830628977,0
64,5.764296153743293,5.764296153743293,0
65,5.6949769139679445,5.6949769139679445,0
66,5.609121760862303,5.609121760862303,0
67,5.5108392774372845,5.5108392774372845,0
68,5.405173473705185,5.405173473705185,0
69,5.298030274912537,5.298030274912537,0
70,5.19603148623456,5.19603148623456,0
71,5.106264682185576,5.106264682185576,0
72,5.035905705598618,5.035905705598618,0
73,4.99171508373423,4.99171508373423,0
74,4.979446207836805,4.979446207836805,0
75,5.003242652542891,5.003242652542891,0
76,5.065143346665649,5.065143346665649,0
77,5.164835510753587,5.164835510753587,0
78,5.299738715562321,5.299738715562321,0
79,5.465378512558966,5.465378512558966,0
80,5.655918680544704,5.655918680544704,0
81,5.864717378962509,5.864717378962509,0
82,6.084815719533604,6.084815719533604,0
83,6.309316631501898,6.309316631501898,0
84,6.531650216318565,6.531650216318565,0
85,6.7457435041051514,6.7457435041051514,0
86,6.946119662861636,6.946119662861636,0
87,7.1279500803797715,7.1279500803797715,0
88,7.287077585330809,7.287077585330809,0
89,7.420023527419501,7.420023527419501,0
90,7.5239868524034925,7.5239868524034925,0
91,7.5968400081411716,7.5968400081411716,0
92,7.637124357932368,7.637124357932368,0
93,7.6440464708068525,7.6440464708068525,0
94,7.61747592501811,7.61747592501811,0
95,7.557944873670242,7.557944873670242,0
96,7.466649404240456,7.466649404240456,0
97,7.345452531475872,7.345452531475872,0
98,7.196888354524957,7.196888354524957,0
99,7.024166319601738,7.024166319601738,0
100,6.83117344681804,6.83117344681804,0
101,6.622470534263601,6.622470534263601,0
102,6.403275447291892,6.403275447291892,0
103,6.179422436812149,6.179422436812149,0
104,5.957281197667881,5.957281197667881,0
105,5.74361417059505,5.74361417059505,0
106,5.5453480427578485,5.5453480427578485,0
107,5.369239982221511,5.369239982221511,0
108,5.221436005081375,5.221436005081375,0
109,5.106950017195828,5.106950017195828,0
110,5.029132138939872,5.029132138939872,0
111,4.989233133771622,4.989233133771622,0
112,4.986190689188431,4.986190689188431,0
113,5.016726655180748,5.016726655180748,0
114,5.075738436830064,5.075738436830064,0
115,5.156866991978235,5.156866991978235,0
116,5.253103625776894,5.253103625776894,0
117,5.357334894970293,5.357334894970293,0
118,5.462771340967504,5.462771340967504,0
119,5.5632465326644125,5.5632465326644125,0
120,5.65340228412254,5.65340228412254,0
121,5.728789350295797,5.728789350295797,0
122,5.785913308466624,5.785913308466624,0
123,5.822249405375533,5.822249405375533,0
124,5.836242946315975,5.836242946315975,0
125,5.827305592785104,5.827305592785104,0
126,5.795813184643678,5.795813184643678,0
127,5.743107052253098,5.743107052253098,0
128,5.671497579952512,5.671497579952512,0
129,5.584265299453636,5.584265299453636,0
130,5.485650349942296,5.485650349942296,0
131,5.38081528851987,5.38081528851987,0
132,5.2757591844166045,5.2757591844166045,0
133,5.177154425322585,5.177154425322585,0
134,5.092076001938901,5.092076001938901,0
135,5.027602622972611,5.027602622972611,0
136,4.990294121285384,4.990294121285384,0
137,4.985588211126104,4.985588211126104,0
138,5.017207849157319,5.017207849157319,0
139,5.086716321201605,5.086716321201605,0
140,5.193352572636438,5.193352572636438,0
141,5.3341865735289185,5.3341865735289185,0
142,5.504519725017182,5.504519725017182,0
143,5.6984061677472395,5.6984061677472395,0
144,5.909182900623987,5.909182900623987,0
145,6.129931740792352,6.129931740792352,0
146,6.353836411278056,6.353836411278056,0
147,6.574431951349263,6.574431951349263,0
148,6.785763615551132,6.785763615551132,0
149,6.9824791176879835,6.9824791176879835,0
150,7.1598765404377165,7.1598765404377165,0
151,7.313925295642829,7.313925295642829,0
152,7.441272182077027,7.441272182077027,0
153,7.539240186460773,7.539240186460773,0
154,7.605824529127489,7.605824529127489,0
155,7.639688418409156,7.639688418409156,0
156,7.64015975953155,7.64015975953155,0
157,7.6072293874111185,7.6072293874111185,0
158,7.541551035651687,7.541551035651687,0
159,7.4444430437277465,7.4444430437277465,0
160,7.317891596011772,7.317891596011772,0
161,7.1645549356045874,7.1645549356045874,0
162,6.987767331651518,6.987767331651518,0
163,6.79154038034254,6.79154038034254,0
164,6.580557211647857,6.580557211647857,0
165,6.360152067206109,6.360152067206109,0
166,6.13626335171546,6.13626335171546,0
167,5.915342936461532,5.915342936461532,0
168,5.7041995026266195,5.7041995026266195,0
169,5.509751987531419,5.509751987531419,0
170,5.338675537839927,5.338675537839927,0
171,5.196941989596993,5.196941989596993,0
172,5.089290819018305,5.089290819018305,0
173,5.018707036436314,5.018707036436314,0
174,4.986017038191672,4.986017038191672,0
175,4.98972496919049,4.98972496919049,0
176,5.026166254519942,5.026166254519942,0
177,5.089944258803394,5.089944258803394,0
178,5.174521018732599,5.174521018732599,0
179,5.272823169851163,5.272823169851163,0
180,5.377768701027108,5.377768701027108,0
181,5.482669780499044,5.482669780499044,0
182,5.581506645790385,5.581506645790385,0
183,5.669093100698413,5.669093100698413,0
184,5.741163927435082,5.741163927435082,0
185,5.794412945774957,5.794412945774957,0
186,5.826503964030537,5.826503964030537,0
187,5.836069793040872,5.836069793040872,0
188,5.822708606490285,5.822708606490285,0
189,5.786982462720787,5.786982462720787,0
190,5.730419312111384,5.730419312111384,0
191,5.655516624829645,5.655516624829645,0
192,5.565741164693109,5.565741164693109,0
193,5.465514752746747,5.465514752746747,0
194,5.360169739471801,5.360169739471801,0
195,5.255850756192631,5.255850756192631,0
196,5.159333275264785,5.159333275264785,0
197,5.077729339067416,5.077729339067416,0
198,5.018062974315652,5.018062974315652,0
199,4.986725890694208,4.986725890694208,0
