step,agent_id,Kp,Ki,Kd,mae
0,0,1.0648571252822876,0.08220346681773663,0.023478692620992662,7.8799287745342825
1,0,1.129620999097824,0.06474949456751347,0.03799615263938904,7.7294906922893425
2,0,1.1939068362116814,0.04806251674890519,0.05367762990295887,7.508240480413972
3,0,1.2573015913367271,0.03262865580618382,0.0706725960969925,7.221725543218238
4,0,1.3193505257368088,0.01899442300200463,0.08915348373353482,6.877827210766138
5,0,1.3795571066439152,0.007729111611843115,0.10930022060871125,6.487288565501609
6,0,1.4373962320387363,-0.0006532236933708135,0.13126039154827596,6.064521326445601
7,0,1.4923235438764095,-0.005754977092146868,0.15506209641695023,5.628768036537612
8,0,1.5437557473778725,-0.007206476852297777,0.18046233639121056,5.2055853810559
9,0,1.591044183820486,-0.004370060376822943,0.2068383677303791,4.828201079657609
10,0,1.6335515342652798,0.003949811123311525,0.23343151457607747,4.537291859765291
11,0,1.6709822043776512,0.019396990910172468,0.26000871531665326,4.376373124880419
12,0,1.7038998194038868,0.04347012415528298,0.287274526655674,4.380688578317752
13,0,1.7335875276476145,0.07697294130921364,0.31657031759619714,4.563759271181078
14,0,1.7605055775493383,0.11982132717967034,0.34874844387173654,4.912397304914196
15,0,1.7833396345376968,0.1710783265531063,0.38313734367489816,5.3947572243170265
16,0,1.800706684589386,0.22938721850514412,0.4181287942826748,5.973158027825917
17,0,1.8123892955482006,0.29316742196679113,0.4518471418321133,6.612690714129575
18,0,1.818820918444544,0.3608012594282627,0.48261449322104455,7.284214795677817
19,0,1.8204275867901742,0.43103029802441595,0.5094698204100132,7.9642475311357055
20,0,1.8174390601925552,0.5030811227858066,0.5323345309495926,8.633885846500146
21,0,1.81004249304533,0.5764778800308704,0.5516855737566948,9.277717881874317
22,0,1.7985252942889929,0.650872627645731,0.5681322815269232,9.882988840110398
23,0,1.7832823414355516,0.7259840168058872,0.5821970368176699,10.439025452059369
24,0,1.7647648248821497,0.801582957059145,0.5942735758051276,10.936858291914962
25,0,1.743431368842721,0.8774891443550586,0.6046532851085067,11.368980956466801
26,0,1.719716826453805,0.9535688705742359,0.6135595601424575,11.72919975854647
27,0,1.694016894325614,1.0297312535345555,0.6211735301092267,12.012541864161953
28,0,1.6666832901537418,1.105921918898821,0.6276503822207451,12.215200534598129
29,0,1.6380248572677374,1.1821145214140416,0.6331289282441139,12.334503566395634
30,0,1.6083114743232727,1.2583007462322713,0.6377366112917662,12.368896066443172
31,0,1.577778896316886,1.3344793416559697,0.6415917347092182,12.317932184710214
32,0,1.546633679419756,1.4106449730694295,0.6448040662705898,12.182272972894959
33,0,1.5150577314198017,1.4867771662771703,0.6474750414397568,11.963689595500316
34,0,1.4832127653062344,1.5628300108015538,0.6496988774649799,11.665073046220927
35,0,1.4512451216578484,1.6387235619127751,0.6515661734063178,11.29045364566721
36,0,1.4192919097840786,1.7143384464085103,0.6531713779456914,10.845036285164067
37,0,1.3874898962676525,1.7895158924162389,0.6546259843651205,10.335261114813676
38,0,1.3559886366128922,1.864066342264414,0.6560777628235519,9.768904811213918
39,0,1.324967985972762,1.9377891816198827,0.6577347544860095,9.155245565409274
40,0,1.2946570664644241,2.0105035550892354,0.6598864875175059,8.505326381328073
