0,1
3.2614489,3.73182
3.31406,3.6868834
3.388869,3.6138842
3.4829524,3.5096548
3.5933156,3.3715546
3.7169416,3.197527
3.8508208,2.9861302
3.991971,2.7365453
4.137437,2.4485526
4.284267,2.122487
4.429461,1.759177
4.569887,1.3598917
4.702191,0.9263501
4.8227644,0.46086136
4.927916,-0.033360817
5.014332,-0.5517562
5.0797396,-1.0879614
5.123619,-1.633657
5.147672,-2.1792104
5.1555405,-2.7149096
5.151755,-3.2318606
5.1406765,-3.7222202
5.1259255,-4.1791205
5.110221,-4.5965643
5.095433,-4.969365
5.0827036,-5.293112
5.072575,-5.564154
5.065114,-5.779594
5.0600147,-5.9372764
5.0566926,-6.035778
5.054361,-6.074396
5.052099,-6.05313
5.048914,-5.9726577
5.0437903,-5.834309
5.035739,-5.640035
5.023838,-5.3923674
5.007268,-5.094377
4.9853435,-4.7496276
4.9575386,-4.3621225
4.9235086,-3.936249
4.8831034,-3.4767203
4.8363757,-2.9885159
4.7835836,-2.476822
4.7251825,-1.9469723
4.661813,-1.404395
4.5942783,-0.8545602
4.523522,-0.30293334
4.4505935,0.24506707
4.376618,0.78410876
4.3027616,1.3089819
4.230198,1.8146346
4.160079,2.296207
4.093506,2.749066
4.031509,3.1688418
3.9750261,3.5514624
3.9248905,3.8931904
3.8818202,4.190658
3.846412,4.4409018
3.8191373,4.641394
3.8003438,4.790072
3.790256,4.885362
3.7889802,4.926203
3.7965095,4.912059
3.8127298,4.842933
3.837428,4.7193737
3.8702993,4.542469
3.910956,4.3138475
3.9589345,4.0356607
4.0137057,3.7105684
4.0746818,3.341713
4.141225,2.9326906
4.212655,2.4875164
4.288257,2.0105848
4.367288,1.5066247
4.4489846,0.9806505
4.532569,0.43791083
4.6172547,-0.11616676
4.702255,-0.67603296
4.7867846,-1.2360748
4.87007,-1.7906748
4.9513516,-2.3342702
5.029893,-2.8614104
5.104982,-3.3668144
5.17594,-3.845424
5.2421265,-4.2924576
5.3029437,-4.7034564
5.3578424,-5.074331
5.406327,-5.401401
5.4479585,-5.6814337
5.4823627,-5.911671
5.50923,-6.089861
5.5283213,-6.214276
5.5394692,-6.283729
5.542582,-6.297586
5.537644,-6.2557693
5.524715,-6.158756
5.503934,-6.0075746
5.475515,-5.803792
5.4397464,-5.5494976
5.39699,-5.2472816
5.3476763,-4.900207
5.292301,-4.511782
5.2314215,-4.085922
5.1656494,-3.6269104
5.0956464,-3.139359
5.022118,-2.628159
4.9458046,-2.098434
4.867476,-1.5554893
4.787923,-1.0047593
4.7079477,-0.45175382
4.6283584,0.09799635
4.5499597,0.63899416
4.473543,1.1658306
4.399881,1.6732386
4.3297176,2.1561449
4.263762,2.6097205
4.202679,3.029429
4.1470857,3.4110718
4.0975423,3.7508292
4.054547,4.0453
4.0185328,4.2915344
3.9898605,4.487064
3.9688175,4.629926
3.9556136,4.718685
3.9503791,4.7524457
3.9531643,4.730862
3.9639385,4.654142
3.9825902,4.5230446
4.0089293,4.3388734
4.0426884,4.1034636
4.0835257,3.8191626
4.131029,3.4888084
4.184719,3.1156998
4.244055,2.703564
4.3084393,2.2565196
4.3772254,1.7790349
4.4497223,1.2758833
4.5252023,0.7520961
4.6029086,0.21291101
4.6820617,-0.33627954
4.761869,-0.88998264
4.841531,-1.44266
4.92025,-1.9887832
4.997238,-2.5228896
5.071726,-3.0396366
5.142967,-3.5338547
5.2102504,-4.000601
5.2729025,-4.4352055
5.330297,-4.8333225
5.3818607,-5.190969
5.4270782,-5.5045686
5.4654975,-5.7709846
5.4967356,-5.9875526
5.52048,-6.1521077
5.536494,-6.263004
5.544618,-6.319133
5.544772,-6.319934
5.536955,-6.2654
5.5212455,-6.156077
5.4978023,-5.993059
5.4668603,-5.777978
5.428731,-5.5129843
5.383796,-5.2007294
5.332507,-4.8443365
5.275379,-4.4473705
5.2129846,-4.0138016
5.1459503,-3.5479667
5.074949,-3.0545247
5.0006924,-2.5384104
4.9239273,-2.004786
4.8454237,-1.4589884
4.76597,-0.90647626
4.6863647,-0.35277554
4.607408,0.19657592
4.529893,0.73608375
4.454599,1.2603519
4.382284,1.7641367
4.313676,2.242399
4.249466,2.6903548
4.190301,3.1035235
4.136778,3.4777718
4.0894384,3.8093557
4.0487614,4.0949574
4.0151596,4.3317194
3.9889753,4.5172715
3.9704769,4.649757
3.9598556,4.7278485
3.9572248,4.750763
3.9626179,4.718269
3.975988,4.630688
3.9972086,4.4888954
4.026075,4.294305
4.062307,4.04886
4.1055493,3.7550132
4.155378,3.4156992
4.2113028,3.034309
4.2727733,2.6146529
4.339183,2.160925
4.409877,1.6776592
4.4841566,1.1696848
