step,agent_id,Kp,Ki,Kd,mae
111,0,15.43631539028138,7.846449543628841,8.122180799245834,4.115606127866105
112,0,15.653165462426841,7.930205759499222,8.174772167801857,4.025268217902676
113,0,15.872059333138168,8.01197351226583,8.234020257592201,4.080860268819344
114,0,16.093256327323616,8.091357041988521,8.299423264563083,4.258914657748932
115,0,16.31702411454171,8.167757001612335,8.370221333801746,4.524490160271746
116,0,16.543522316031158,8.240546089503914,8.445639098286629,4.841356315333192
117,0,16.772772463969886,8.309260916803032,8.524980852603912,5.1780735788482195
118,0,17.004691693000495,8.373744119796902,8.607632236778736,5.509712232805907
119,0,17.239141169004142,8.434189465735107,8.69304181098938,5.817317597109318
120,0,17.47594832163304,8.491090454999357,8.780720943808555,6.086752821413304
121,0,17.714901792816818,8.545140595082193,8.870257662832737,6.307627913536927
122,0,17.955741274170578,8.59713950464502,8.961324924826622,6.472498550907983
123,0,18.198158028535545,8.647931636217981,9.053673262000084,6.576323197035542
124,0,18.441806527785957,8.698377181682735,9.147108959257602,6.616122458281828
125,0,18.686320337466896,8.749342457298189,9.241462508440017,6.590790855863491
126,0,18.931325334124267,8.801694878283888,9.336551161706447,6.501029740171036
127,0,19.176444890908897,8.856288072559982,9.432138720750809,6.349389672999287
128,0,19.421292039565742,8.913922228757292,9.527898969352245,6.140429682742752
129,0,19.665448027662933,8.97526916200295,9.623394230604172,5.881020256960672
130,0,19.908439490012825,9.040769019071012,9.718081550896168,5.580836179188008
131,0,20.149744811467826,9.11053779805079,9.81134654045105,5.253096256186507
132,0,20.388857814483345,9.184345283452421,9.902543517053127,4.915579522173015
133,0,20.625398281030357,9.261693888250738,9.991014661490917,4.591799105419326
134,0,20.85921439807862,9.341961183492094,10.076080622375011,4.311780181277026
135,0,21.090426358394325,9.42453245902434,10.157018663585186,4.1110324004917675
136,0,21.31939313095063,9.508877077046781,10.233056949675083,4.025569726376741
137,0,21.546604978851974,9.59457352841273,10.303429985642433,4.082343636256497
138,0,21.77250626962632,9.681313321832567,10.367547044754028,4.289646371923666
139,0,21.997277262620628,9.768901281896978,10.42525262594223,4.635139042621726
140,0,22.22068356256932,9.857249700371176,10.476993518173694,5.092878835454674
141,0,22.442144903354347,9.94637057268992,10.523690017163753,5.63274828721061
142,0,22.661001968197525,10.036368192080408,10.566399568915367,6.226577945219526
143,0,22.876732829026878,10.127407633606344,10.6060578545928,6.8503602347142385
144,0,23.088969397358596,10.219666794780641,10.643415222167969,7.484280751755864
145,0,23.297401043586433,10.31330792689696,10.679087838381529,8.112014971174153
146,0,23.50169678311795,10.408465967420488,10.713620728105306,8.719969742482583
147,0,23.70150554459542,10.505220369342714,10.74751563578844,9.296680458622546
148,0,23.896538752131164,10.60354197109118,10.781219443529844,9.83238464838494
149,0,24.086696001701057,10.703259014431387,10.815089361965656,10.31873753561164
150,0,24.272158089093864,10.804090046230703,10.84935972303152,10.748629169584177
151,0,24.453389975242317,10.90572502547875,10.884131225049495,11.11607036764966
152,0,24.631067576818168,11.007894293311983,10.919385345876217,11.416123811844834
153,0,24.805985587649047,11.110395693127066,10.955011883974075,11.644864014163373
154,0,24.978987234644592,11.213090040627867,10.990837598443031,11.799355199430183
155,0,25.1509240148589,11.315883093420416,11.026651138663292,11.877639875874637
156,0,25.322636547498405,11.418704346660524,11.062224736660719,11.878733465365537
157,0,25.49494409840554,11.521485709492117,11.097335895746946,11.802622247820388
158,0,25.668632331304252,11.624140852037817,11.13179371714592,11.650263335528956
159,0,25.84443275909871,11.72654502922669,11.165472673475742,11.423586659937087
160,0,26.02299307566136,11.828516960982233,11.198352610915899,11.125500217615024
161,0,26.204845088534057,11.929805011395365,11.230556292682886,10.759901274996269
162,0,26.390381666831672,12.030082234088331,11.262369720488786,10.331698098435412
163,0,26.57984838169068,12.128959135059267,11.294231923520565,9.846849352699953
164,0,26.773346635513008,12.226027608755976,11.326691108047962,9.312431994012616
165,0,26.970846625976264,12.320936017576605,11.360335843861103,8.736753765499289
166,0,27.172218563966453,12.413457923475653,11.395721009224653,8.129533716085042
167,0,27.377276363782585,12.503504642192274,11.433315081745386,7.502183237371799
168,0,27.585802885703743,12.591085144225508,11.473486932218075,6.868227892347421
169,0,27.797527777962387,12.67627190137282,11.51652676820755,6.243905082767582
170,0,28.01208661776036,12.759219997469335,11.562684299647808,5.648919658161055
171,0,28.229056405834854,12.840226755384355,11.612226212620735,5.107155046604234
172,0,28.448099332861602,12.91975835794583,11.665531905591488,4.646678732660921
173,0,28.669070723466575,12.998375677410513,11.72319517493248,4.297616152381578
174,0,28.891985180787742,13.076586105767637,11.786021294295788,4.086150366768549
175,0,29.116939607076347,13.154719428066164,11.854841800630092,4.025131908618578
176,0,29.344090241007507,13.232893333677202,11.93022544145584,4.106873956098227
177,0,29.573642167262733,13.311065719369799,12.012282299101352,4.30484002286338
178,0,29.805797713808715,13.389125511888414,12.100674370527267,4.583124180161345
179,0,30.04068613331765,13.466963940206915,12.194766314923763,4.9061106550813784
180,0,30.278318884782493,13.544502318743616,12.293791467547416,5.2435917023389855
181,0,30.518583091907203,13.621691794041544,12.396967405676842,5.571876528766757
182,0,30.761261555366218,13.698509500268846,12.503556253612041,5.873040130654597
183,0,31.006062197498977,13.77496225470677,12.612887451648712,6.133749981796755
184,0,31.252646314911544,13.851095490995794,12.724360289275646,6.3442425526221395
185,0,31.500650006346405,13.926999346259981,12.837436819672584,6.497575868562961
186,0,31.74969747941941,14.002805047575384,12.951630013287067,6.589130481626868
187,0,31.999407353810966,14.078669630829244,13.066489542126655,6.616301828341366
188,0,32.249394374899566,14.154751726333052,13.181586275100708,6.578337373230014
189,0,32.49926938395947,14.231184915546327,13.296496475338936,6.476291113806534
190,0,32.74864076357335,14.308056116942316,13.410787010788917,6.313087501383976
191,0,32.997119578532875,14.385395617131143,13.524002308249473,6.093705908185286
192,0,33.2443300364539,14.463182181958109,13.635653184950352,5.8255163539564165
193,0,33.48992537241429,14.541361526492983,13.745207475721836,5.518815869136787
194,0,33.73360817413777,14.619871393684297,13.8520822173357,5.187621797175859
195,0,33.97515362780541,14.698663414362818,13.955638999342918,4.850736172962786
196,0,34.21443303208798,14.777712606731802,14.055185878872871,4.532906712869523
197,0,34.45143300574273,14.857008793298155,14.149995105564594,4.2653967455401105
198,0,34.686259659938514,14.936532893124967,14.239352682828903,4.084360570313392
199,0,34.91911182086915,15.016232774499803,14.322659755349159,4.024904373260951
