0,1
7.136647,1.9040104
7.0540533,1.9060218
6.941602,1.9009372
6.807141,1.8837428
6.658459,1.8498722
6.503152,1.795306
6.3485126,1.7166456
6.2014623,1.6111631
6.0685134,1.4768229
5.955769,1.3122708
5.868942,1.1167905
5.8133526,0.89023024
5.793735,0.6329677
5.8133516,0.34623903
5.871852,0.03394663
5.965061,-0.29343462
6.090459,-0.62142104
6.2457323,-0.9401377
6.424821,-1.2449434
6.6189575,-1.5341461
6.819023,-1.8072596
7.01691,-2.0638304
7.2059183,-2.3028824
7.38071,-2.5228279
7.5371614,-2.7216005
7.6722097,-2.8968446
7.783733,-3.046087
7.870437,-3.1668754
7.9317603,-3.256885
7.967782,-3.3140032
7.9791374,-3.3363938
7.9669347,-3.3225515
7.9326777,-3.2713459
7.878191,-3.1820548
7.8055468,-3.0543935
7.7169995,-2.8885362
7.6149197,-2.685131
7.50173,-2.4453118
7.3798494,-2.170703
7.2516356,-1.8634217
7.1193337,-1.5260712
6.98503,-1.1617281
6.850615,-0.77391946
6.717755,-0.3665869
6.5878744,0.055963013
6.4621553,0.48912245
6.341546,0.9280596
6.2267847,1.3678051
6.1184278,1.803344
6.0168858,2.2297065
5.9224596,2.642055
5.8353763,3.0357606
5.7558203,3.406472
5.683957,3.7501688
5.619957,4.063207
5.5640044,4.3423533
5.516308,4.5848074
5.477102,4.788223
5.4466405,4.9507136
5.4251933,5.0708623
5.4130325,5.147718
5.410418,5.1807923
5.4175863,5.1700525
5.4347296,5.115908
5.461983,5.0191984
5.499409,4.8811727
5.546982,4.7034707
5.604574,4.488101
5.6719494,4.2374153
5.748752,3.9540825
5.8345037,3.641059
5.928599,3.3015604
6.030309,2.9390314
6.138787,2.5571113
6.25307,2.1596038
6.3720975,1.750442
6.494719,1.3336546
6.6197124,0.9133312
6.745799,0.49358645
6.8716674,0.078524955
6.995987,-0.32779524
7.117433,-0.7213985
7.234705,-1.0984277
7.346544,-1.4551796
7.4517527,-1.7881398
7.549212,-2.0940168
7.637893,-2.3697736
7.716874,-2.6126585
7.7853465,-2.820234
7.842628,-2.9904015
7.888165,-3.1214237
7.92154,-3.2119458
7.9424715,-3.2610087
7.950818,-3.2680628
7.9465737,-3.2329745
7.9298663,-3.15603
7.9009547,-3.037935
7.8602223,-2.8798082
7.8081713,-2.683173
7.7454143,-2.4499416
7.6726685,-2.1823993
7.5907435,-1.8831799
7.500536,-1.5552406
7.403017,-1.2018329
7.2992225,-0.8264692
7.1902437,-0.43288735
7.0772157,-0.025012912
6.9613075,0.393081
6.84371,0.81721526
6.725626,1.2431475
6.6082582,1.666615
6.4927993,2.083379
6.38042,2.4892666
6.27226,2.8802147
6.1694155,3.2523098
6.072931,3.6018288
5.983786,3.9252753
5.902892,4.219416
5.8310766,4.4813128
5.7690797,4.708352
5.7175455,4.8982697
5.6770153,5.0491753
5.6479216,5.1595697
5.6305833,5.228361
5.625205,5.254873
5.63187,5.238853
5.6505413,5.180474
5.6810637,5.080332
5.7231603,4.939441
5.7764387,4.7592216
5.8403935,4.5414863
5.914409,4.2884216
5.99777,4.0025673
6.0896626,3.6867886
6.189188,3.344249
6.295368,2.978379
6.407156,2.5928407
6.5234475,2.191492
6.6430907,1.7783481
6.7649,1.3575414
6.8876667,0.93328017
7.0101695,0.5098068
7.1311913,0.09135561
7.249528,-0.31788954
7.3640018,-0.71383685
7.473473,-1.0925275
7.5768533,-1.450175
7.673114,-1.783203
7.7612967,-2.0882814
7.8405266,-2.3623586
7.910016,-2.6026936
7.969076,-2.806882
8.017122,-2.9728801
8.053679,-3.0990272
8.078389,-3.1840599
8.091009,-3.2271261
8.09142,-3.2277935
8.079623,-3.1860533
8.055742,-3.1023216
8.020021,-2.977434
7.9728227,-2.8126376
7.9146223,-2.6095796
7.846007,-2.3702896
7.7676663,-2.0971594
7.680387,-1.7929201
7.585045,-1.460614
7.482596,-1.103564
7.3740664,-0.72534126
7.2605433,-0.3297284
7.1431637,0.07931767
7.0231023,0.4977055
6.9015603,0.9212501
6.779754,1.3457148
6.6589026,1.7668538
6.540214,2.1804543
6.424876,2.5823786
6.3140426,2.9686067
6.208822,3.3352747
6.1102667,3.6787148
6.019363,3.995491
5.93702,4.282435
5.864062,4.5366764
5.801219,4.755671
5.74912,4.9372287
5.708287,5.079533
5.679128,5.1811604
5.6619363,5.2410936
5.656884,5.2587333
5.6640234,5.2339015
5.6832824,5.166847
5.71447,5.05824
5.7572746,4.909165
5.811269,4.7211137
5.875913,4.495965
5.9505625,4.2359705
6.03447,3.94373
6.126797,3.6221652
6.2266216,3.2744913
6.332945,2.9041843
6.444704,2.5149474
